Sr.no.,Review_body,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,negative,positive,sent.val1,category_senti1,Date,Weekday,Month and Year,May-17,Jun-17,Jul-17,Aug-17,Sep-17,Oct-17,Nov-17,Dec-17,Jan-18,Feb-18,Mar-18,Apr-18,May-18,Jun-18,Jul-18,Aug-18,Sep-18,Oct-18,Nov-18
1013, spend mins trying simple info online chat service mechanism complain anyone directly emailed boss telefonica os parent company email sent back quagmire o customer service sent email saying unlock phone o phone phoned confirmed o phone promised back office team unlock monday wish possible give zero stars rating network many years pains see brand throw away customer service poor ps email o customer service suggesting contact mycare omailcouk bother email back saying shut email support service ,2,1,1,1,0,2,0,2,5,3,-0.45,Negative,14-Jan-17,Saturday,Jan-17,,,,,,,,,,,,,,,,,,,
1014, awful customer service help contract finished still charged sim bad year receive text call networks apart o network nothing wrong phone sim always charged extra nothing want save money good network avoid o ,3,3,2,3,3,2,2,3,4,5,-0.5,Negative,14-Jan-17,Saturday,Jan-17,,,,,,,,,,,,,,,,,,,
1015, experienced months terrible signal coverage chronically slow data download upload speeds around kbps downloads kbps uploads kbps mbps now receive service charge bill settled couple days late service charge may contract option cancel contract inadequate mobile signal coverage sterr well clear o live certain areas norfolk terrible ,1,1,1,1,0,4,0,1,4,2,0.35,Positive,12-Jan-17,Thursday,Jan-17,,,,,,,,,,,,,,,,,,,
1016, nutshell total mess trying years months contract worst experience burst tears several occasions passed person person repeatedly lied issue resolved yet continue take money accountstaff rude unhelpful unsympathetic issue still unresolved left pocket month worth sake quid saved pay respected customer ,2,4,1,0,2,0,1,3,2,5,-1.5,Negative,12-Jan-17,Thursday,Jan-17,,,,,,,,,,,,,,,,,,,
1017, years ups downs yesterday leaving know start charge £ per minute speak eu saposed know companies like mobile charge £ per minute free service allows speak p per minute eu charge triple extra plan £ per month pay speak £p eurediculis good deals phones offer better coverage otherwise muney makers care customers know speak eu first cue name calls decided let know change price calls eu extra plan offer etc contacts end pay solid amount bill speak h someone explain charge much companies try make offers free call eu recommend want pay humongous bills use ,0,7,0,1,2,0,1,5,1,7,4.95,Positive,11-Jan-17,Wednesday,Jan-17,,,,,,,,,,,,,,,,,,,
1018, poor service got pay go top didnt put topup told call back hours hell ,1,2,1,1,1,1,0,2,1,2,-1.4,Negative,11-Jan-17,Wednesday,Jan-17,,,,,,,,,,,,,,,,,,,
1019, getting new phone obtained sim o intentions changing tariff time took hours checking found left old tariff transferred old number new sim went o shop unable anything gave number customer support wrote getting home found number useless dead gave found eventually spoke operator told tariff wanted said transfer onto checked later finding still paying txts calls data wrong tariff still rung different operator said put onto chosen tariff within mins hours later still wrong tariff o totally incompetent used credit moving another service provider ,2,2,1,0,1,2,0,3,7,4,-0.05,Negative,10-Jan-17,Tuesday,Jan-17,,,,,,,,,,,,,,,,,,,
1020, calling company pay monthly never miss never pay like think backah like asking blood stone recent phone chat long wait listening dated take music asked possible receive october bill itemised please told view online said view last bill december itemised bill see onlineoh said wasnt aware asked email yes yes sir problem take hrsoh ok thats okhrs pass emailring thing blah blah yes sir take hrs said ok iv told sir sent oh ok wait another hrs email call thing blah blah told dont offer emails wot iv told team yes post told ah sir wrongfufuaufufuaufufuaufufuau ok work wrong ok post yes yes take weeks weeks post letter yes sirweeks post letter mean come fly newyork hrs weeks post letteriv give said know wot never mind happens time ring old storycontract febuary bye bye ,1,6,0,1,2,2,0,4,4,5,1.15,Positive,09-Jan-17,Monday,Jan-17,,,,,,,,,,,,,,,,,,,
1021, ordered phone upgrade years phone never arrived since found someone cancelled order without telling changed sim contract without contact agreement oh ordered load accessories without consulting try ask either cut transfer call someone else begin explaining several hours simply give ,0,0,0,0,1,0,0,2,0,3,0.45,Positive,09-Jan-17,Monday,Jan-17,,,,,,,,,,,,,,,,,,,
1022, tried touch o support given time matter approach live chat phone call store tell call support number end waiting min speak customer service giving ,0,2,0,0,0,0,0,0,0,3,0.75,Positive,08-Jan-17,Sunday,Jan-17,,,,,,,,,,,,,,,,,,,
1023, terrible customer service half hours still got wanted despite lots abuse customer service agent minute wait manager told mins wait manager discover two different names manager paid £ told great deal half price case screen protector phoning back days later £ case protector car charger apparently different supplierscrazy differences within days luck draw day call seems unhappy years never problem now ,3,3,3,4,2,5,2,2,6,5,-1.2,Negative,07-Jan-17,Saturday,Jan-17,,,,,,,,,,,,,,,,,,,
1024, tech screen cover purchased tech screen cover december £ immediately noticed cover scratched continued scratch looks really shabby already originally asked one toughened glass screen covers £ told one fit iphone plus stock good alternative proved completely untrue toughened glass screen previous phone months sign wear scratches returned o shop folkestone high street explained problem requested full refund toughened glass screen originally requested treated extremely offhand careless manner requests refund replacement refused really poor service patronising shop advise others steer clear rubbish customer service ,0,2,2,1,1,2,1,4,8,6,-2.65,Negative,07-Jan-17,Saturday,Jan-17,,,,,,,,,,,,,,,,,,,
1025, calls last minutes cut offcustomer service replyabsolutely useless company high street shops different alter contracts increasing price ,0,1,0,0,0,0,0,1,2,0,-1.25,Negative,07-Jan-17,Saturday,Jan-17,,,,,,,,,,,,,,,,,,,
1026, o years always valued customer service even slightly cheaper deal else time went upgrade omg stressful upgraded sept now jan still sorted took weeks transfer number obviously messed cos weeks took £ account called chase took calls transfer back even cos bank found stores nothing phone completely different systems turn detective find happened every single member staff spoke useless unwilling go extra mile daytime staff also share system evening staff south africa lie way problems asked transcripts calls total hours wasted simple upgrade try complain talk anyone never call back intention write many reviews possible people stung o new automated systems sourced call centres lack training staff means now far worst phone company uk wish contract ,3,4,2,0,3,2,1,7,8,7,-2.35,Negative,06-Jan-17,Friday,Jan-17,,,,,,,,,,,,,,,,,,,
1027, went manchester arndale store today purchase new phone service received sarah absolutely brilliant big mobile phone user one emergencies really sarah sorted needed actually sorted phone ready use also wanted change contract one suited needs one sorted well absolutely amazed brilliant service provided used store times past always happy service today exceptional thank sarah ,0,5,0,1,2,0,0,2,0,4,6.75,Positive,06-Jan-17,Friday,Jan-17,,,,,,,,,,,,,,,,,,,
1028, must say big thank manager staff members laura scott o lot patient helpful assistance today marked contrast experience kirkcaldy shopproblems completely resolved friendly competent waymany thanksian ,0,2,0,0,2,0,0,3,0,7,5.05,Positive,05-Jan-17,Thursday,Jan-17,,,,,,,,,,,,,,,,,,,
1029, spent two days trying pac code phone longer contract outstanding payments requested pac online say phone phoned cs done nothing give runaround supply pac code move different network moving better deal data usage blocked claim went package data tracking time go limit cs drones waste space ,0,3,1,0,2,0,1,1,3,3,-0.25,Negative,04-Jan-17,Wednesday,Jan-17,,,,,,,,,,,,,,,,,,,
1030, ordered ipad pro inch th december time date dispatch thought fine wait days later text say items stock th jan fine speak someone phone say ordered item clicked future date st jan well true feature even available ordering o told said nothing stock sooner item days later got text message say items stock rd jan hoorah finally item arrive spoke someone chat th dec confirmed item now stock delivered within days bank holidays figured item arrive rd th jan joke ordered smart keyboard pencil ordered ipad pro keyboard ordered told pro stock still items delivered procall find status order person phone confirms yes confirms item stock know person chat said within days date dispatch system date dispatch system item stock man says confirm date delivered dispatch date showing system even possible seems like ipad pro lost system somehow simply delivered first time issue o given conflicting information o chat call chat even part company disgraceful service o going leave months ago convinced stay advisor never bothered asked speak manager advisor said think manager tell anything different spoken manager told item actually stock mean come ridiculous many people take information right one order difficult manager blamed junior member staff information said actual code order stupid thing advisors now manager also blame junior said advisor thought querying ipad pro wifi wifi g querying order mine want item delivered also want know big company right information give customer waiting order disgraceful contacted watchdog today customer service experience hopefully people complain ,4,5,4,1,1,3,2,6,11,8,1.2,Positive,03-Jan-17,Tuesday,Jan-17,,,,,,,,,,,,,,,,,,,
1031, customer complaints team resolved issue ,0,0,0,0,0,0,0,1,0,1,-0.4,Negative,03-Jan-17,Tuesday,Jan-17,,,,,,,,,,,,,,,,,,,
1032, sim deal £ per month gb unlimited calls texts got tablet contract tether gb contract £ tablet £ mg data idiots put tablet deal sim deal now lost free calls texts gb data sim deal now useless rang customer services said sorry text within hours turn mobile sim contract reinstated guess never sent tablet back day cooling period now want £ airtime contract sim disconnected th december paid th december charged £ late payment bunch idiots go incompetent bunch klondykes ,1,3,0,0,1,4,2,2,8,3,-3.1,Negative,03-Jan-17,Tuesday,Jan-17,,,,,,,,,,,,,,,,,,,
1033, contacting online support futile time waster money make clearly depends pointless surveys want fill end conversation overly friendly quite simply basic messenger service waiting days number switched old new contract contact support different occasions last one ended please contact us tomorrow people holiday ,1,5,0,0,3,2,1,4,2,4,3.7,Positive,01-Jan-17,Sunday,Jan-17,,,,,,,,,,,,,,,,,,,
1034, queried finally informed technical error asked remove bill told possible pay refunded following month went straight next door bank cancelled direct debit paid online monthly many random technical errors like happen check bills let sleazebags away reckon theft ,2,3,2,2,2,3,1,3,3,2,-1.1,Negative,31-Dec-16,Saturday,Dec-16,,,,,,,,,,,,,,,,,,,
1035, disgraceful web chat advisor answered lol discussing prices said competitor cheaper proceeded try tell s service better way good price know someone works happy lose customers general attitude appalling one using ever moreover move business contract away encourage contacts ,2,2,3,2,3,1,2,4,3,4,2.2,Positive,31-Dec-16,Saturday,Dec-16,,,,,,,,,,,,,,,,,,,
1036, telephone operator kate paige extremely unhelpful rude arrogant condescending trying resolve catalogue o mistakes relation direct debits incorrectly set tried question response kate provided another department responded shoot messenger yet another example poor customer service multinational company care less customers star reviews justify criminal investigation opinion sure o micro small company trading standards shut years ago ,3,2,2,2,1,0,0,2,5,3,-3.55,Negative,29-Dec-16,Thursday,Dec-16,,,,,,,,,,,,,,,,,,,
1037, operators give false misleading information refuse compensate called three seperate occassions cancel sim card surprise surprise never th time told pay disconnection fee even though pay monthly sim card go company ,2,3,1,1,3,1,2,2,5,4,-2.8,Negative,29-Dec-16,Thursday,Dec-16,,,,,,,,,,,,,,,,,,,
1038, live ig ilford area often suffer lack network coverage never one bar online o status checker may show coverage bars friends moved away o now unfortunately tied o another year currently make receive calls online status indicates phone mast area working ,0,2,0,0,0,0,0,2,3,2,-2.25,Negative,26-Dec-16,Monday,Dec-16,,,,,,,,,,,,,,,,,,,
1039, o worst coverage worst customer service possible send bill christmas day surely put hold next day especially automated calling best customer service received happy holidays received billanyway last one thinking contract o coverage bad live glasgow travel lot moment leave glasgow coverage ,1,1,1,1,1,2,1,1,2,3,0.35,Positive,25-Dec-16,Sunday,Dec-16,,,,,,,,,,,,,,,,,,,
1040, never experienced worse customer service less knowledgeable staff amount times wait around reply repeat passed numerous different advisors sickening charged account clearly told wanted closed even notified closed told paying month cancelled previous monthnow months later checked credit overview clearscore find still balance £ left closed account emailed ask say charges made account need pay within one year legal action taken never displeasure dealing company entire life avoid like plague ,1,2,3,4,1,3,0,5,6,7,-0.45,Negative,24-Dec-16,Saturday,Dec-16,,,,,,,,,,,,,,,,,,,
1041, unauthorised subscriptions adding onto account never subscribed o willing help anyway advise issue subscribing even though told never subscribed go somebody else even means paying slightly month ,0,0,0,0,0,0,0,2,0,1,1.6,Positive,23-Dec-16,Friday,Dec-16,,,,,,,,,,,,,,,,,,,
1042, girl store didnt bother telling anything phone asked case phone said sort case snotty said case paid £ case idiot wanted rid asap ,0,1,1,1,0,1,0,0,3,1,-1.75,Negative,23-Dec-16,Friday,Dec-16,,,,,,,,,,,,,,,,,,,
1043, bad store service tried recycle old mobile using o account way treated customer unacceptable rude staffs including manager rahat o stratforddrafting email ombudsman complaint service ,2,2,1,1,0,2,0,1,3,3,-2.15,Negative,23-Dec-16,Friday,Dec-16,,,,,,,,,,,,,,,,,,,
1044, lg g year contract o happy days ago phone small hair line crack top affect device operating crack even go screen phone got stuck boot loop made phone unusable bit research found alot people issue issue caused lg something acknowledgenow took phone o store ran various checks pointed crack said wanted software issue fixing told loan phones give load overly fussed backup phone phone given receipt repair tracking number allows go page website track progress repairwell seem worknow days taken phone repair text saying problem covered warranty give call next day told cost £ fix crack software bug software bug covered warranty issue lg acknowledge hairline crack though replacement glass lens ebay £ pay extra £ fix something covered warranty used recommend o friends family based experience reluctant ,0,6,1,3,4,1,0,6,5,9,-0.95,Negative,22-Dec-16,Thursday,Dec-16,,,,,,,,,,,,,,,,,,,
1045, data month december used one day home day wifi told investigated receive email within working days working days contacted told reply following day still nothing chase yesterday told must app running background totally useless appalling customer service getting new phone soon o ,0,0,1,1,0,0,0,0,3,2,-0.45,Negative,21-Dec-16,Wednesday,Dec-16,,,,,,,,,,,,,,,,,,,
1046, worst company ever delt owe refund £ due taking mistake waiting since still called least two times week since phone minute time keep telling day wait waiting month worst worst customer service world better refund money spent calling ,1,3,0,0,1,1,1,1,3,2,0.45,Positive,21-Dec-16,Wednesday,Dec-16,,,,,,,,,,,,,,,,,,,
1047, payment department rubbish rude man especially girl baby voice called kate yesterday called prove point discuss agreement sound like care called least times giving attitude clear knew talk respect ready hang still sorted situation wait change network crap ,0,4,2,1,2,0,0,2,4,6,3.05,Positive,20-Dec-16,Tuesday,Dec-16,,,,,,,,,,,,,,,,,,,
1048, swapped pay go pay monthly phoned offer written version contract came discovered differences agreeing phone actually sold phoned straight away promised first month charge closing account deactivated card forgotten close direct debit still charging next two months cancelled direct debit wrote letter owe money pound phoned o spoken lady listening story apologised promised refund unfortunately never happened now got letter debt company bought debt o owe pounds phoned straight trying always speak senior staff let promise someone phone back never happened doubt happen time experience unpleasant dishonest sound helpful phone customer services fact anything left alone problemavoid ,3,5,2,2,4,5,1,8,6,7,-1.15,Negative,19-Dec-16,Monday,Dec-16,,,,,,,,,,,,,,,,,,,
1049, ive number years now last years service network complete joke lose network least times day also internet never never go ps heard ee good ,1,2,1,1,1,1,2,1,2,1,1.1,Positive,19-Dec-16,Monday,Dec-16,,,,,,,,,,,,,,,,,,,
1050, o years majority billing pay go credit last year soon got parttime job wanted reward completed course study university last year bought iphone unfortunately living rural area carphone warehouse option advise go o contract due limited signal hills far good willing pay £ month phone even though ware still quite extortionate considering student however past year half received nothing stress threatening messages o regarding payments affordscams spoke team member online spoke customer services twice phone sent email complaint nothing issues contract service o therefore going terminate bill january join better network better deal disappointed dissatisfied ,4,6,2,2,5,3,3,8,7,14,8.33E-17,Positive,18-Dec-16,Sunday,Dec-16,,,,,,,,,,,,,,,,,,,
1051, years upgraded sold cracked phone rude refusing replace now stuck paying months damaged phone ,1,0,0,1,0,0,0,0,1,0,-1.45,Negative,18-Dec-16,Sunday,Dec-16,,,,,,,,,,,,,,,,,,,
1052, cancelled contract phone record o know take advantage sending bills email stupid pay phone contracts entire family never use o deliberately hard sense advice always written record interaction guaranteed need rubbish business model pissing people always paid clearly good customers ,0,2,1,0,2,0,1,3,2,5,-1.1,Negative,18-Dec-16,Sunday,Dec-16,,,,,,,,,,,,,,,,,,,
1053, looking upgrade new phone please choose o worst customer service ever rip expensive contract finished made huge mistake staying o charged £ plus extra £ without knowing saying went allowance minutes actual fact used phone much huge unaffordable disgusting atrocious bill £ even price phone £ asked put alert allowance text exceed straight refused bill £ unaffordable unemployed spoke o phone asked give concession bill goodwill gesture trash company many years said made pay £ thieves even let cancel rubbish contract without paying £ company rip whilst hand ee apppreciates old customers gives £ overcharged amount goodwill guesture joined ee instead o expensive understand empathise customers rubbish company sneakily charge money stuff even used utter total rip ,3,3,4,2,3,5,1,3,9,9,-3.7,Negative,17-Dec-16,Saturday,Dec-16,,,,,,,,,,,,,,,,,,,
1054, hard believe company worse realised upgrade options account decreased actually real terms increasing called o customer service informed told never happens basically made liar yet made complaint guess found correct computer error yet another feeble attempt buy token compensation bribe account asked applied moral unfortunate enough account o always double check details company many accounts affected many problems o unreal data suddenly going missing wrong billing amounts called liar abject rude customer service sent compensation clearly instructed without accepting liability yet refuse accept problems despite bar placed phone stop switching networks continually accumulating ridiculous charges pales insignificance considered alongside defects phone include problems keypad loss network battery draining five minutes messages suddenly changing soon send button pressed constant struggle hassle dealing awful company compounds misery beyond reason never admit responsibility whatsoever despite increasing weight evidence continual complaints pointless going ombudsman services communications rely advice input said companies investigate funded make avoid company costs cost imagine ,8,3,6,8,2,11,3,8,21,9,-13.95,Negative,16-Dec-16,Friday,Dec-16,,,,,,,,,,,,,,,,,,,
1055, one unhappy customer checked bill insurance added account without knowing took contract last year insurance added year rang explained told never wanted insurance agreed insurance added part way said due refund wad told reach account working days rang wednesday told first needed added account credit refunded bank told take hrs rang yesterdays check told takes hrs rang today told monday rejected look lady phone said ask manager due manually comes back says wait till monday rejected ask auth manager quick take peoples money comes refunds drag long possibledisgusting ,2,3,1,0,1,1,1,5,3,6,1.45,Positive,16-Dec-16,Friday,Dec-16,,,,,,,,,,,,,,,,,,,
1056, still returned money ,1,1,0,0,1,0,1,1,0,1,0.6,Positive,15-Dec-16,Thursday,Dec-16,,,,,,,,,,,,,,,,,,,
1057, went o shop sim card problem suggested wrong advice wanted cancel within days now pay £ termination feeshowever try allure people worthless iphone win offers coldcalling bad ,2,2,2,2,2,5,1,2,6,2,-3.6,Negative,15-Dec-16,Thursday,Dec-16,,,,,,,,,,,,,,,,,,,
1058, bt prior taken o years poor reception area new work place chose leave work contract ended last year switched back tempted big bundle proved big mistake bundle sound good far need charged extra picture messages certain numbers days later help another £ choose take bundle charge fortune calls text check tariff compare network deals offer bundles gimmicks trust brainier ,1,4,1,0,2,2,3,4,4,5,2.2,Positive,14-Dec-16,Wednesday,Dec-16,,,,,,,,,,,,,,,,,,,
1059, waiting days o unlock phone o keep coming different excuses done closed account unlocked phone despite requesting pac code sent now service o service new mobile supplier either left mans land blame apple iphone apple inform o want keep account one else similar experience complaint ombudsman next phone working ,2,2,1,0,0,0,0,2,2,2,-0.95,Negative,14-Dec-16,Wednesday,Dec-16,,,,,,,,,,,,,,,,,,,
1060, got phone robbed sim card told pay euros top new one contract already paying lot asked way literally told smashed sim card new one free stupid thing ever heard life nordstrasse dusseldorf germany addition noticing upset care asked feedback think company care customers recommend anybody ,1,2,0,0,1,1,0,3,3,3,-0.65,Negative,12-Dec-16,Monday,Dec-16,,,,,,,,,,,,,,,,,,,
1061, nightmare deal never recommend anyonecustomer service good cant talk idiots brought phone monthly sim dec returned day said cancelled bill go back shop say sorry now donewell dec another bill pounds go back sorted many calls shop visits well lets hope now done quick take money helpful try cancel leave nightmareplease hope now done saidstay well clear ,1,5,0,1,5,2,5,7,4,7,1.5,Positive,11-Dec-16,Sunday,Dec-16,,,,,,,,,,,,,,,,,,,
1062, went pcworld hedge end southampton camera phone camera broke girl came saying top range phone free said wow really also said know nothing phones need phone pixels take high quality photos seller said yes best phone said monthly bills much lower price sad brilliant thankyou helpful said bill £ month brand new phone job taking photos agree sign papers left shop thinking wow great service happy well bank statement showed paying £ month paper work carphone warehouse pc world southampton says contract years told year well upset stuck contract bill month £ real rubbish phone much worse broken phone went back place said want see manager want make complaint girl sold rubbish phone well geuss manager around girl heard even look angry wheelchair homed took advantage fact said know nothing phones really now stuck high bill crap phone year contract cant girl emailed complaints o several times reply wind surly rights im now going solicitor citizans advice ,5,3,4,3,3,5,0,9,10,9,0.05,Positive,09-Dec-16,Friday,Dec-16,,,,,,,,,,,,,,,,,,,
1063, contact o customer service several times period tend use online chat ease speed however people behind screen want know pass book first opportunity staff store generally polite friendly slightest helpful resolve query today contacted complaints department direct via email quite happy excuse simply explain happened good enough answers apologies one fault seems one ever wants know fingers crossed o never ever query problem account resolved ,0,5,0,1,4,2,1,6,3,11,3.3,Positive,08-Dec-16,Thursday,Dec-16,,,,,,,,,,,,,,,,,,,
1064, terrible ,1,0,1,1,0,1,0,0,1,0,-0.75,Negative,08-Dec-16,Thursday,Dec-16,,,,,,,,,,,,,,,,,,,
1065, never mints able speak agent put hold release call ,0,0,0,0,0,0,0,0,0,0,0,Neutral,08-Dec-16,Thursday,Dec-16,,,,,,,,,,,,,,,,,,,
1066, rubbish cant hold trying weeks ,0,0,1,0,0,0,0,0,1,0,-0.75,Negative,07-Dec-16,Wednesday,Dec-16,,,,,,,,,,,,,,,,,,,
1067, loads disconnecting slow broadband g ,0,0,0,0,0,0,0,0,0,0,-0.25,Negative,07-Dec-16,Wednesday,Dec-16,,,,,,,,,,,,,,,,,,,
1068, area pe o network never working staff told tu go app recieve calls texts app need internet home chatteris cant normal o signal internet g h g g fed network ,0,2,0,0,0,0,0,1,1,1,0.25,Positive,02-Dec-16,Friday,Dec-16,,,,,,,,,,,,,,,,,,,
1069, years mobile contract via carphone warehousenever problem never contact ,0,1,0,1,0,1,0,0,1,1,-0.35,Negative,02-Dec-16,Friday,Dec-16,,,,,,,,,,,,,,,,,,,
1070, spent minutes trying contact phone gave contacted via online chat absolutely never ever back o well ever cancel contract lol tried cancel contract since sure contract renewed confirmed anything yet argued telling upgraded store yet never stepped foot store year charged £ cancel contract apparently upgraded year spent hour trying tell upgrade contract still cancel contract without agreeing pay £ might add cant afford since new contract well now customer service poor rude pass another staff member cant bothered anymore good riddance ,0,3,0,0,2,1,1,4,2,8,3.2,Positive,30-Nov-16,Wednesday,Nov-16,,,,,,,,,,,,,,,,,,,
1071, generally holding least minutes waiting speak advisors poor quality staff orders processed wrongly customer compassion ,1,0,0,2,0,1,0,0,1,2,-0.25,Negative,29-Nov-16,Tuesday,Nov-16,,,,,,,,,,,,,,,,,,,
1072, time find signal g pointless signal nothing works decent gg signal barely anything even play low resolution video without buffering g ee problem streaming k lied shop saying maintenance done still exactly use facebook somehow using large amount data stay clear actually want able use pay company care see advertise no customer service service poor ,0,2,0,1,1,2,0,2,2,3,-0.35,Negative,29-Nov-16,Tuesday,Nov-16,,,,,,,,,,,,,,,,,,,
1073, recently tried using o spain claim use data £ day forget mention restrictions associated also vodafone contract service probably even worse data plans least good three also suppose good data stay clear o ,0,1,0,1,1,1,1,1,2,1,0,Neutral,29-Nov-16,Tuesday,Nov-16,,,,,,,,,,,,,,,,,,,
1074, worst customer service ever experienced staff clue provide misleading information information consistent staff know talking contradict website ,2,1,1,0,0,0,0,2,2,4,0.6,Positive,29-Nov-16,Tuesday,Nov-16,,,,,,,,,,,,,,,,,,,
1075, got hours spare chat whilst transferred different operatives clue going well bother o think safely say worst experience long timeeven though chats give opportunity explain words exact situation transfers departments times means new operative read previous chat speed understand departmentefficiency ,1,3,0,0,0,0,0,1,2,2,1.35,Positive,28-Nov-16,Monday,Nov-16,,,,,,,,,,,,,,,,,,,
1076, expert comes phones expect sold fair honest deal employee first salesman told partner one plus three contract pay following day next day came pay £ customer service lady informed pay £ minutes etc salesman tell sold one plus three £ told lower sim contract vodafone unaware tech savvy lied told go vodafone store around corner take contract cancel comfort home vodafone lower told definitely lower £ per month vodafone left two contracts pay luckily let return phone pay £ minutes etc obviously pay neither partner never disgusted employee life sold us something false pretenses make money name stuart works blackpool store avoid costs time leaving poo without care world ,2,7,1,2,5,3,3,7,4,12,3.2,Positive,28-Nov-16,Monday,Nov-16,,,,,,,,,,,,,,,,,,,
1077, o customer service far worst country nobody answers queries passed around put hold day rude inconsiderate well infuriating top response complaints department tried resend email informed service currently completely unacceptable ,1,1,1,0,0,2,0,1,2,3,-3.05,Negative,28-Nov-16,Monday,Nov-16,,,,,,,,,,,,,,,,,,,
1078, went third party company set deal company called businessmobilescomwait problem enquiry relate potential sales point businessmobilescom find hard call back business customer service worst even imagine non business customer service like waiting weeks managers call back customer service team serviced capita literally lie phone shocking business mobiles sale pitch tell call o customer service ignore much complaints department customer service department bridge o becareful say help othanks help rishi sure renewing contract company customer service alone classify nightmare contract ee years thought try something new big mistake ask consistent reliable professional customer service companies fail front forget escalating complaint complaintreviewserviceatocom ancustomer service rep respond complaint asking address verification details responded email sent mycareatomailcouk got automated response saying mailbox closed non existent complaints procedure find hard manager manager may even apology admit lied made mistake take word tell sort call wait times minutesavoid companies want running business time update week back fourth finally able business mobiles customer service said investigate complaint said bill needs reconciled gone data allowance nothing else o give complaint reference number despite access online billing know bills correct reconciliations go back one thing note complaint procedure non existent asked business mobile complaint reference number deadlock letter told passing enquiries legal department feel like dealing phone provider simple give complaint reference number investigate complaint give customer callback promised lie say already callback issue deadlock letter done right one major concern highlighted however business mobiles relationship customer given one data plan business mobiles given another ,2,8,2,3,2,3,2,8,9,13,-1,Negative,28-Nov-16,Monday,Nov-16,,,,,,,,,,,,,,,,,,,
1079, phone years always paid bill time never missed payment bought upgrades bundles etc never problem however left travel asia australia paid remaining contract asked phone unlatched went travels unfortunately travelling asia iphone got wet downpour stopped working went apple store brisbane informed pay order purchase full replacement old phone broken surprise entered new sim rejected new phone locked o called o aus costing money informed fill manual form unlock phone wait days past phone work commence call minute hold informed needed speak apple directed apple correctly informed o need call back speak call still costing money girl informed needed turn contract back order register phone unlatch way wait days absolutely assures call back need call o days pass enter call still costing money holding minutes cut call back series calls still costing money told nothing o unless fly back uk use phone o network unlatch new phone nothing o already paid contract purchased replacement turn stuck brand new phone australia locked o anything informed girl actually period months turned contract back advice now due pay another bill phone used o wanted however girl like rest said worry speak manager charges waved fault delight however awoken morning another bill o debited account now face dilemma calling o th time reimburse charges potentially face spending call australia price actual bill family used o combined period years paying contracts roughly pound device excluded month calculates pounds spent period january year every one payments cancelled future absolutely dreadful service ,4,10,2,5,4,6,2,8,12,10,-2.35,Negative,28-Nov-16,Monday,Nov-16,,,,,,,,,,,,,,,,,,,
1080, tried close contract account end last month october o keep account decide charge use contract mobile numbers even threaten charge extra pay go chat online call visit shop without interpreter cost lots money hire one making difficult sorted never security answer create one asked security information say ask someone call security answer unresolved hours chat online totally frustrate decide rid four o numbers four us family using never use unfriendly unsupported access deaf people ,4,6,2,3,4,2,1,4,5,8,-2.1,Negative,27-Nov-16,Sunday,Nov-16,,,,,,,,,,,,,,,,,,,
1081, come many different o stores none polite treat bad bought ipad feel use think return came store purchase ipad even want talk came telling manager ask come back close said ways class come back told go stores stores said return bought understand want sales go return store right rude turn back try approach problems thing end easy cancel contract system system still takes money bank unbelievable came stores ask told call number kind run away return products even want serve went bank asking indemnity claim finally connection o ever kind easy people honest ask nicely treat badly used three years used canceled contract three year treat nice even give ideas research came back three time came o ipad gb three offer want let people know problems might face problem london ,4,5,4,4,5,6,3,9,7,10,1.45,Positive,27-Nov-16,Sunday,Nov-16,,,,,,,,,,,,,,,,,,,
1082, o vast majority adult life since mobile phones became accessible many network service unmistakably got worse worse years expect much need great deal able make receive calls occasionally connect data train times maybe messaging apps o network consistently unable achieve bother tying anything demand serious network connectivity movie steaming video pointless o effectively pay product use fraction time sector unacceptable yet continue pay increasingly poor network coverage poorer poorer service wait someone finds new solution o well providers find rapid demise execs care made fortunes back us taken money without actually really delivering true value us customers pay huge salaries complete mugs sucked promises never delivered ,2,10,0,2,5,5,4,8,9,9,3.45,Positive,27-Nov-16,Sunday,Nov-16,,,,,,,,,,,,,,,,,,,
1083, words mock people ,1,0,0,0,0,0,0,0,1,0,-0.75,Negative,26-Nov-16,Saturday,Nov-16,,,,,,,,,,,,,,,,,,,
1084, spending years iphone thought gonna cancel contract find another phone company decided stay upgrade toa iphone monthly payments went £ month £ month nice one o ,0,1,0,0,0,1,0,0,1,0,-0.25,Negative,25-Nov-16,Friday,Nov-16,,,,,,,,,,,,,,,,,,,
1085, problem phone called customer services waited minutes soon connected guy stated server problems advised go website thanked hung never even gave chance speak worst customer service ever experienced keep customer waiting basically hang without even allowing talk unacceptable business taking business elsewhere tomorrow soon shops open ,0,1,0,1,0,2,1,2,2,3,-1.5,Negative,22-Nov-16,Tuesday,Nov-16,,,,,,,,,,,,,,,,,,,
1086, three customer number years really fancied change went o store kirkgate bradford immediately made feel welcome haris managed find fantastic deal suited needs hesitant person despite visiting store probably dozen times multitude questions always professional courteous friendly made experience moving company years real issues really easy absolute credit store ,0,4,0,1,2,0,1,5,1,10,4.4,Positive,22-Nov-16,Tuesday,Nov-16,,,,,,,,,,,,,,,,,,,
