Sr.no.,Review_body,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,negative,positive,sent.val1,category_senti1,Date,Weekday,Month and Year,May-17,Jun-17,Jul-17,Aug-17,Sep-17,Oct-17,Nov-17,Dec-17,Jan-18,Feb-18,Mar-18,Apr-18,May-18,Jun-18,Jul-18,Aug-18,Sep-18,Oct-18,Nov-18
383, tempted good deals mobile o nearly years wish paid extra stayed o left paying x phones contracts nearly month use offered refund contract spend hours different members team manager achieve customer service team appalling incompetent english language ok understanding british culture expectations abysmal promise anything everything phone deliver nothing asked manager escalate issue speak someone cares customers uk told way write telecommunications company provide phone number email address genius ,2,2,1,1,3,2,1,7,4,10,6.4,Positive,25-Apr-18,Wednesday,Apr-18,,,,,,,,,,,,,,,,,,,
384, believe hype blowing trumpet mobile services awful daughters send text messages leaving school receive hr later later service intermittent staff every excuse sun service problem signed two year contract mobile phones dont leg stand cancel contracts keep stating works causing disruption advice company boasts lot yet delivers little chance using terrible service ,3,3,2,4,1,4,3,4,8,2,-4,Negative,25-Apr-18,Wednesday,Apr-18,,,,,,,,,,,,,,,,,,,
385, minutes sim arrived cancelling contract phone calls minutes customer services one account asked provide characters password thats wrong gave hint security question confused asked wanted password security question answer password said nope didnt workgave characters password security question still couldnt account absolute shambles course hang characters password wrong took phone calls someone asked details account point done wanted move number ffs phone anyway might good deals indian call centres probably worst ive misfortune dealing ,0,2,0,1,1,1,1,4,4,5,-3,Negative,25-Apr-18,Wednesday,Apr-18,,,,,,,,,,,,,,,,,,,
386, ordered payg sim website offer top £ £ phoned told order system regarding mine yet still charged £ brand new sim credit stolen money cancelled order reason scammers nowadays call centre staff rude hung never using crap network every avoid costs better using giffgaff ,2,3,1,1,1,0,1,5,3,6,0.4,Positive,25-Apr-18,Wednesday,Apr-18,,,,,,,,,,,,,,,,,,,
387, expensive lack signal made move another mobile service provider recommend ,0,1,0,0,0,0,0,1,1,1,-0.5,Negative,25-Apr-18,Wednesday,Apr-18,,,,,,,,,,,,,,,,,,,
388, avoid people buy elsewere recent call assistant asked speak wife noticed wife mobile phone long story short young lady arrange cancel wifes £ pm contract send new sim £ pmfirst bill arrived £ plus £ wife contacted enquire overpayment advised £ sim addition existing phone replacement now stuck bills per month original contract expires deliberate underhanded sales pitch increase bill full house tv broadband package going give sky chance sunk low past years longer wish associated ,0,3,1,2,1,2,1,2,3,6,0.9,Positive,25-Apr-18,Wednesday,Apr-18,,,,,,,,,,,,,,,,,,,
389, deals better anywhere else market minutes data better phone half price provider don t tell promotional deal fulfill deal ordered iphone gb data airpods real deal breaker airpods come phone terrible customer service proceeded tell stock sent back checked stock week later phoned said intitled emails phone calls gave £ even half price pair airpods fact going receive long awaited airpods customer service lies teeth twice mention internet speed horrifically slow gets around mbps deals sound great cheaper anything else don t self first last time ever go mobile customer service barely speakers english don t answer question say   sorry entitled  questions never ,1,5,1,1,2,1,1,6,2,7,-0.05,Negative,25-Apr-18,Wednesday,Apr-18,,,,,,,,,,,,,,,,,,,
390, horrible customers services rude managers joke going charge pounds calls said going free now fault reading contract joke worst stock pirates year half wish never ,1,1,1,1,0,1,0,1,4,1,-0.25,Negative,24-Apr-18,Tuesday,Apr-18,,,,,,,,,,,,,,,,,,,
391, say chose mobile best package re value money started puk process etc read reviews thought oh gosh done well weeks now absolutely complaints customer service amazing sorting roaming data switching voicemail ,1,3,0,0,1,0,1,2,0,3,1.8,Positive,24-Apr-18,Tuesday,Apr-18,,,,,,,,,,,,,,,,,,,
392, shady start recently upgraded mothers phone sim contract thinking better value money etc called customer service provide pac code original number needless say csa rude clearly understand english philippines believe literally spell name syllables examples like really employing toddlers anyway faffing around decided also go sim contract seeing relatively decent deals registered details account ordered sim came review page wish read beforehand username password used previously surprisingly work recognize email even though literally couple hours ago now even access account delete everything moral story read reviews first ,2,3,0,1,1,0,2,5,1,6,4.45,Positive,24-Apr-18,Tuesday,Apr-18,,,,,,,,,,,,,,,,,,,
393, phone months bill went £ expected pay £ monthly tried clarification bills staff unhelpful week raising bill query managed speak manager surprise found person incredibly rude unhelpful unwilling consider case show understanding completely ignore complain utter dismay accused willingly intentionally racking bill completely refused listen explanations within minutes put phone appalling service ,3,3,1,5,3,4,2,4,7,6,-2.5,Negative,23-Apr-18,Monday,Apr-18,,,,,,,,,,,,,,,,,,,
394, poor expensive payg service frequently unable signal even urban areas signals strong payg allow free calls numbers vodafone ee crap service much like trains ,0,1,1,0,0,1,0,2,3,2,0.15,Positive,23-Apr-18,Monday,Apr-18,,,,,,,,,,,,,,,,,,,
395, absolutely awful customer service unhelpful rude team changed payment method half way contract told changed everything handset contract assumed payments coming correctly heard got strange texts vmfinance went virginmobile store ask told nothing ignore received letter debt collectors contacted months letter phone email say payments takenobviously payed straight away told contact collections company receive email confirmation payment weeks line email another debt collection letter phoned say provide email confirmation told possible contact debt collectors took us nearly months sorted unhelpful cancelled contract told cancelled handset cleared told paid said delay system call back week cancel never called back time sorted pay lots contract cancelled refused refund even though used cancellation request put months ago virgins fault cancelledappauling service completely lost customcomplained told hear back hours never heard anything ,2,5,2,2,1,7,0,6,9,8,-3.45,Negative,23-Apr-18,Monday,Apr-18,,,,,,,,,,,,,,,,,,,
396, pay go sim spare phone didn t use couple months vm cancelled sim took £ credit  s t s c s makes right call centre staff various parts world couldn t give stuff richard branson know done name since sold us river impressed suspect comms companies ,0,1,0,1,1,0,0,2,1,2,0.05,Positive,22-Apr-18,Sunday,Apr-18,,,,,,,,,,,,,,,,,,,
397, mobile yrs customer service got bad decided leave call centre staff barly speak english find english speaking people hard understand different answer issues time call originally switched content excellent customer service recently gone downhill rapidly able use phone proper service month now demanding £ monthly bill explain annoying think offer simply email contact something companies normally offer ,2,2,1,1,2,2,1,4,4,8,0.5,Positive,20-Apr-18,Friday,Apr-18,,,,,,,,,,,,,,,,,,,
398, customer service rubbish staff rude give wrong information every time call find something totally different disappointing signals rubbish believe im leaving mobile years longest company stayed ,0,2,1,0,0,1,0,1,3,3,-2.2,Negative,18-Apr-18,Wednesday,Apr-18,,,,,,,,,,,,,,,,,,,
399, far worst customer services ever phone times try sim card sent called buy phone told wait days receive look online found better deal called back cancel mobile going sent another days told wait till phone arrived reject delivery door called back rejecting phone asked received phone customer service advisor joke said followed correct procedure receive phone call request bag return told information given reject door said correct way told received phone asked email text message confirm received said capability end hang lost live never poor customer service experience life obvious mobile care customers better customer service place places phone customer service line ask like answer questions service maybe know giving substandard service interested profits still waiting sim card ,1,4,1,2,2,4,1,4,5,11,3.35,Positive,16-Apr-18,Monday,Apr-18,,,,,,,,,,,,,,,,,,,
400, notifications horrible text message notify gone data allowance sometimes delay apparently notified days later data left reality gone data allowance earlier days charge extortionate prices ,2,0,2,2,0,1,0,0,2,0,-1.5,Negative,16-Apr-18,Monday,Apr-18,,,,,,,,,,,,,,,,,,,
401, appalling company charged customers data connected wifi billing system totally messed check community forum see won t mistakes customer service representatives worst ever dealt constantly contradict one another avoid ,1,0,1,2,0,0,0,2,3,2,-2.15,Negative,16-Apr-18,Monday,Apr-18,,,,,,,,,,,,,,,,,,,
402, use time sim deal plenty data good price network works well speeds good clearly well managed core network behind yesterday someone called customer service told alegeble better deal sounded great understanding better deal something like percent data allowance increase percent price increase something similar better value money way told great offer listening nonsense understood wanted cut allowances increase price lease handset ask deal see one return listen nonsense apparently entitled handset entitled handset anyway carphone warehouse argos nearly every corner every handset manufacturer sells directly via website see buy phone time lease price given percent normal handset cost deal poor sale attempt buy clearly unqualified member sales team clearly missed mathematics school attempt knowingly mislead customer selling less product higher price legal aspect questionable ethics company clear please pay close attention contact ,2,7,1,1,4,0,3,9,3,14,5.25,Positive,14-Apr-18,Saturday,Apr-18,,,,,,,,,,,,,,,,,,,
403, absolutely poor buy risk changed network since hardly internet also phone takes connect switch switch phone sometimes called help centre rude arrogant frustrated response reacted kept phone later called registered complaint staff behaviour told looked finally said phone due internet isnot working never expected treatment advertise best customer service x ,3,4,2,1,1,0,1,2,4,4,-2.7,Negative,14-Apr-18,Saturday,Apr-18,,,,,,,,,,,,,,,,,,,
404, call centre staff lie talk cut rude incompetent voicemail notifications non existent messages overseas chargeable technical teams fix voicemail issues team threatens legal action wish cancel contract result fraudulent charges accessing non existent messages phones returned repair new faults exist quotations phone buyback recycling scheme phone inspected slashed due discovered faults dont exist phone returned good job ,3,2,2,1,1,4,1,4,6,6,-1.7,Negative,14-Apr-18,Saturday,Apr-18,,,,,,,,,,,,,,,,,,,
405, mobile extremely deceptive untrustworthy wanted leave getting better deal o manage convince stay offering minutes data unlimited text price paying fail mention numbers now charged longer inclusive minutes allowance received bill noticed charged £ instead £ monthly spoke inform much buy contract want leave cheat beware anyone wishing buy product please stay away ,2,4,1,1,1,1,2,6,6,8,2.55,Positive,14-Apr-18,Saturday,Apr-18,,,,,,,,,,,,,,,,,,,
406, happy sim monthly rolling contract started adding charges started seeing small charges picture messages father also notices bill add ons customer service used excellent past months become deceitful greedy customer advisor tell charges refunded next time spoke someone deny conversation took place always phillippino customer advisor frustrating shop around took complaints issue took days days repeating complaint hope give ,2,3,2,0,3,1,1,4,6,4,-1.7,Negative,13-Apr-18,Friday,Apr-18,,,,,,,,,,,,,,,,,,,
407, honestly don t know start incredibly bad customer experience many different ways constantly overcharged mobile data use never promise always requires several calls resolve problem refunds never processed promised staff genuinely tell lies say things recorded system don t almost impossible cancel contract months later still due refund staff often rude impolite go bad mobile customer service sincerely recommend use ,1,3,2,2,1,4,0,7,6,5,1.1,Positive,11-Apr-18,Wednesday,Apr-18,,,,,,,,,,,,,,,,,,,
408, trying leave past days  re making impossible customer service staff utterly useless don t clue  re first lady athena told wrong advice next lady told correct information turned wrong next man said going pac code hung final lady sheena says  s sorting take another hours want leave don t give enough data  t use phone abroad even europe never hold competent staff answer simple question ,0,1,0,0,0,2,1,4,4,6,-1,Negative,11-Apr-18,Wednesday,Apr-18,,,,,,,,,,,,,,,,,,,
409, pretty similar previous experiences order apple given new number oppose upgrade ordered use yell delivery took week deliver cancelled order fed yell delivers £ pound phone house doors away whilst spending hours cancelling told closed delivered file complaint weeks ago heard nothing paying phone don t spoke many badly trained customer service agents india hang don t anything reviews shocking service make think  s happening company fined put business sub standard service continues forward complaints telecommunications ombudsman  ll sort bt mobile years return ,3,3,0,1,1,1,1,3,6,6,-2.95,Negative,11-Apr-18,Wednesday,Apr-18,,,,,,,,,,,,,,,,,,,
410, add lying list blatant lying every contact left livid ,3,0,3,0,0,0,0,0,3,1,-1.35,Negative,09-Apr-18,Monday,Apr-18,,,,,,,,,,,,,,,,,,,
411, rude staff speak english call centres using data phone abroad criminally expensive £ mb data £ bm data mins whatsapp mins facebook mins skype bill run hundreds thousands pounds needed use data emails ,0,0,0,0,0,0,0,0,0,0,-0.75,Negative,08-Apr-18,Sunday,Apr-18,,,,,,,,,,,,,,,,,,,
412, recently migrated £ per month deal old phone old functioning effectively sent new phone tablet february transferred sim card old mobile new one couple days later woke one morning find calls internet emails barred called s call centre based phillipines told cancelled account via bank explained person spoke pigeon english asked bank cancel old direct debit end paying monthly amounts money told advisor go ahead set new monthly direct debit surprised done also said put g left g new mobile reason upgraded mobile new contract well phone unblocked days receiving text messages say paid bill blocked etc etc incredulous say least called phillipines call centre spoke another person time seemed know apologised perfusely series extremely upsetting time consuming events promised refund £ back onto account paying old contract taken account put hold whilst preseumably said start paying new phone tablet april also stated nothing explained sorry etc etc explained work hospital one day tried call manager nurse explain important information patient phone barred go downstairs hospital use phone alternative department stressed last month demanding fast paced job got home continuously call call centres kept rerouting phillipines talk advisers lost jist problems translation resolve problem now use mobile phone fine good call signals even g coverage much worse checked bank account see refund £ gone account told bank advisor nothing mobile refunded last months kept checking back long way account sure feel tile review service justice word looking diabolical now pocket financially stopped using old phone straight receiving new one february obviously charged seems hope refund hope owner comes across review needs brought highest level therefore review warrant minus xero stars thing unacceptable think normal well adjusted person reading totally agree comments ,3,12,2,5,6,6,7,17,13,21,6.05,Positive,08-Apr-18,Sunday,Apr-18,,,,,,,,,,,,,,,,,,,
413, totally unjust bill mobile charging £ phantom mobile data usage member team agreed waive fee rescinded manager openly admitted thought fee unreasonable opinion rescind despite offering £ back mb data £ thanks network years care less treating loyal customer like disappointing unnecessary ,2,3,0,2,1,1,1,5,5,4,0.75,Positive,07-Apr-18,Saturday,Apr-18,,,,,,,,,,,,,,,,,,,
414, poor signal quality truely truely bad customer service rang february request conference calling advertised available told don t provide service  d screen grabbed heated debate denial promised call back nothing happened suprise suprise favour avoid ,1,0,1,2,0,1,0,2,3,4,-0.4,Negative,05-Apr-18,Thursday,Apr-18,,,,,,,,,,,,,,,,,,,
415, literally worst service ever ever consistently horrendous signal quality write bar friend full signal  t even cancel contract website call foreign call centre charges per minute way barely speak english basically refuse say literally idea  big  company still around ,0,0,0,0,1,1,0,1,3,2,-0.9,Negative,05-Apr-18,Thursday,Apr-18,,,,,,,,,,,,,,,,,,,
416, fooled cheap monthly plans sure offer shed load data good luck using disgraceful mobile coverage central london g time even make call minute received text saying wife called times phone ring voicemail system s involved promise worth aggro delhi call centre either ,1,4,1,0,3,0,2,3,3,6,1.9,Positive,05-Apr-18,Thursday,Apr-18,,,,,,,,,,,,,,,,,,,
417, ok want leave real test company beginsgetting pac code nightmare spoke someone possibly far east whose english accented undecipherable talking quickly demanding tell wanted pac code refused tell said right must give started talking honestly sure time catch couple words constant repetition think wonderful deal suddenly appeared nowhere unlimited minutes data rarely use minutes need dual sim phone one data sim best data deal ever another company need data understand kept shout stop moment wonderful silence told bullying harrassing respecting wishes right ignore sullen said text two days later spoke someone else told already harrassed prepared answer questions gave pac code phone asked previous person given hesitating said idea felt wanted say company policy send initially hope customer forgets perhaps cynicismobviously big bonus stopping people getting pac codes either bullied endappauling behaviour monitor calls say must approve bullying shall return virign shape form ,3,6,0,1,5,3,8,10,9,13,1.25,Positive,04-Apr-18,Wednesday,Apr-18,,,,,,,,,,,,,,,,,,,
418, worst experience ever incompetent staff poor advice call centre philippines resources provide correct information want waste time end nothing hours phone sorting investigating choose media given address write media po box matrix court swansea sa bb ,2,2,1,1,1,1,0,4,2,4,-0.05,Negative,04-Apr-18,Wednesday,Apr-18,,,,,,,,,,,,,,,,,,,
419, one worst network customer service ever used never even give free even though use ee call quality poor keeps dropping nit good ee customer service nightmare ,0,2,0,1,1,0,1,2,1,3,-0.1,Negative,04-Apr-18,Wednesday,Apr-18,,,,,,,,,,,,,,,,,,,
420, mobile changed package error without consent trying months reverse error meantime package totally unsuited needs incurring charges time call receive apology promise package put back find receive next bill changes made todaytoday advised original package exist closest half amount data previously option advice anyone reading touch mobile time mobile worth recommending ship sailed number years ago soon contracts end son daughter moving helpfulprofessional company note also one giving appalling company star clearly reasons ,0,4,1,1,3,1,0,5,2,9,3.75,Positive,04-Apr-18,Wednesday,Apr-18,,,,,,,,,,,,,,,,,,,
421, never leave reviews occasion worst service ever experienced life problems setting account chat service phone lines log working received sim used personal hotspot stopped google d seems virgins response apple problem even though lots customers experience problem managed fix following steps online however let hotspot playstation hot spotted ipad internet stopped phone never encountered problem ee realise never left steps cancel letter struggled right department phone lines working online chat refused help even though lines days finally managed someone said cancel make sure fees charged within cooling period couple weeks later received two debits account phone far long spoke one advisor explained situation said sort put cancellations two accounts set set set one guy cancelled unauthorised account said  t process refund  ll need call back different department baring mind  ve phone minutes still now also told set online refund might processed repeat aynd ever set one account cancelled within cooling period wth going never experienced many problems company entire life requested speak manager guy extremely reluctant hold mins came back said manager call mins said hold don t believe anyone call back absolute joke never go ,1,3,1,3,1,4,2,7,7,7,-1.75,Negative,03-Apr-18,Tuesday,Apr-18,,,,,,,,,,,,,,,,,,,
422, tried contract plan new phone almost approved required verification next day receive phone call customer service tried sell plan sim months credibility increases don t need credibility decent credit score never late payment don t intend give monthly payment phone sim done credit check nothing recommended ,0,2,0,0,1,1,1,5,2,7,4.85,Positive,30-Mar-18,Friday,Mar-18,,,,,,,,,,,,,,,,,,,
423, total rip charging data whilst connected wifi check bill asap customer sevices dont care want money hope reading richard maybe busy counting money stole us tax free paradise island ,1,2,0,0,2,1,2,2,1,4,1.9,Positive,29-Mar-18,Thursday,Mar-18,,,,,,,,,,,,,,,,,,,
424, mobile years now changing sims lost ability receive texts two weeks now hours phone sign end problem ,0,1,0,1,0,2,0,1,2,2,-0.6,Negative,29-Mar-18,Thursday,Mar-18,,,,,,,,,,,,,,,,,,,
425, waste time spend hours nowhere ask supervisor never one available wait call back wait wait wait worst company ever ,0,2,1,0,0,0,0,0,2,0,-0.7,Negative,27-Mar-18,Tuesday,Mar-18,,,,,,,,,,,,,,,,,,,
426, fault great deal delivered within hours evening order ,0,1,0,0,1,1,1,1,1,1,0.25,Positive,27-Mar-18,Tuesday,Mar-18,,,,,,,,,,,,,,,,,,,
427, moved house london kent signal house mobile reason wifi calling hell phoned customer service said pay £ leave even though reception house surrounding areanever going back oavoid mobile ,1,2,1,1,1,2,1,2,2,4,-0.15,Negative,27-Mar-18,Tuesday,Mar-18,,,,,,,,,,,,,,,,,,,
428, took sim deal black friday deal fantastic issues mobile connection billing everything terms basic phone deal works well however part deal getting access wifi hotspots working thought quick call customer services resolve issue customer services seem care rather line fobbing st told number port fully gone systems call back weeknd app faulty wait upgradenew app still working register whenever connects media wifi hotspot asks password given customer services moving back ee contract period ,0,4,0,0,1,1,1,3,3,5,3.9,Positive,26-Mar-18,Monday,Mar-18,,,,,,,,,,,,,,,,,,,
429, loyal customer mobile couple years month issues basic £ monthly paygo plan minutes texts gb data bizarre set charges show recent bill calls made calling card call frequently usa familiar calling charges regularly used tesco calling card ensure bill affected never charged international rates using card last month suddenly flagged almost £ excess charges bill spite fact made calls local calling card number number bizarre showed bill immediately following dialed number asked come international calls used card charged card naturally called th march told see bill yet call back week cut twice called back week told call back computer working detail show call st sure resolved bill issued called told call back st still see data even though see web view since th march st went call lo behold suspended service bill limit even call customer service number phone took two days find someone let use phone suffer inconvenience hour long call worst part issue happened next lengthy debate rep phone th time explaining charged international calls placed calling card dialed directly number told called first told recognise calling cards charge access service fees understand charge number minutes call international call rate minutes charged minutes month offered information asked speak supervisor stated since call ask permission use calling card paid pocket avoid charges told read terms conditions know reads ten pages terms conditions asked one well response looking asked speak manager initially refused put provided name brusque woman basically told going satisfaction policy charge going consider solution meant giving credit charges reminded read terms conditions told never charged son friends use calling cards told lucky caught basically liar find evidence offered £ customer service credit fact called several times told wrong information said accept wanted charges issue escalated next level told £ perk withdrawn still going escalate issue pay money shut asked said following policy always answer following policy said keep bribe escalate anyway told suspension removed unless paid bill patience wore thin now way finding new carrier lousy customer service company poorly trains staff lead incorrect terrifically inconvenient suspension phone something digital system clearly tracked placed call calling card number noted used password first documented international number placed billed separately find little chilling given making local call london prefix somehow listening check digital access given supervisor share name talks condescendingly admitting read terms conditions either tells basically buy £ perk long drop issue told way escalation addressed via lengthy several days internal paperwork shuffling manager basically take opinion issue appalled mobilemedia way handled also still waiting call back broadband started waiting hear back monthly credit account going set larger phone package new phone tells company used blown virginmedia iphone mobile app virginmobile phone service network phones badservice customerservice refund customer uswitch reviews yelp comparephones tesco ,5,11,3,4,5,2,7,16,17,22,-1.4,Negative,25-Mar-18,Sunday,Mar-18,,,,,,,,,,,,,,,,,,,
430, completely useless nonexistent ,0,0,0,0,0,0,0,0,1,1,-0.95,Negative,24-Mar-18,Saturday,Mar-18,,,,,,,,,,,,,,,,,,,
431, reading reviews subscriberwith years add terrible customer service knowledge layman problems impression called specialists richard branson space trip mars unlimited vip tarrif service unlimited sent spanking new sim card nothing worked except everything unlimited nothing subscription bills paid full time trying pac number horror best offer vip customer mglad ,3,1,2,2,0,2,2,1,2,8,1.1,Positive,24-Mar-18,Saturday,Mar-18,,,,,,,,,,,,,,,,,,,
432, keep setting accounts disabled brother without permission  t close cause  s unable communicate properly ,0,0,0,1,0,2,0,3,2,3,1.55,Positive,24-Mar-18,Saturday,Mar-18,,,,,,,,,,,,,,,,,,,
433, wish stayed vodafone awful customer service saying used minutes mins month vodafone went now cant make calls cant anything bill ready dont take phone contract regret ,1,2,1,1,0,2,0,2,3,2,0.5,Positive,23-Mar-18,Friday,Mar-18,,,,,,,,,,,,,,,,,,,
434, shocking service absolutely disgusting cut phone bill due wont reinstate csa woman exremely unhelpful refusing let speak someone else putting hold long periods without even informing ,1,2,1,1,0,0,0,0,1,1,-3.4,Negative,23-Mar-18,Friday,Mar-18,,,,,,,,,,,,,,,,,,,
435, cancelled account within day cooling period first bill still taken direct debit call wait ages refund received another bill smaller amount time direct debit cancelled bill requested make manual payment call payment removed clearly problem billing accounts closed payments processed still put ever wanting try mobile future ,0,3,0,1,0,2,0,4,4,2,0.4,Positive,23-Mar-18,Friday,Mar-18,,,,,,,,,,,,,,,,,,,
436, since change sim mobile cant make calls properly mobile phone calls keep dropping connects call quality poor distorted called cust serv port numb rid contract twice given wrong port number beg give port number rid pathetic service paid cancellation contract even never buy anything ,0,2,2,1,0,2,0,2,6,1,-2.85,Negative,22-Mar-18,Thursday,Mar-18,,,,,,,,,,,,,,,,,,,
437, sure many bad reviews site experience leaving ee nearly years transition seamless messed phone settings use data one phone call later resolved asked ee number transferred done without glitch next day paying less half ee five times data really got cause complaint going holiday portugal weeks update experience return ,2,1,1,1,1,1,0,1,2,2,-0.1,Negative,20-Mar-18,Tuesday,Mar-18,,,,,,,,,,,,,,,,,,,
438, oh wish stars phone network locked years pay bill phone use phone decide leave horribly messed bill bore telling wanted deadlock letter go cisas regarding bill asked network unlock code use phone new networkrunaround time according geniuses handset registered send unlock code point readers idiotic gets even dumber advised take phone back shop bought asda ask unlock trying explain robots customer service stupid idea told requested days ago unlock code told submit form unlock code hearing nothing surprise surprise rang today told form submitted aarrggh ask told thing needed take back asda contact manufacturer phone unlock laughed said think second alcatel phone manufacturer unlock network hardware providers moral story never matter enticing give business buy phones never problems resolved richard branson give f companys customer service ,2,5,1,2,2,1,2,5,7,8,-1.3,Negative,19-Mar-18,Monday,Mar-18,,,,,,,,,,,,,,,,,,,
439, ordered new phone contract phone delivered days yet direct debit set letter confirming arrived next day called query told phone back never called told phone next week told phone days give answer receive phone cancelled order submitting written complaint well recommend company way reliable ,1,1,0,0,0,0,0,2,1,2,1.05,Positive,19-Mar-18,Monday,Mar-18,,,,,,,,,,,,,,,,,,,
440, phones one broke minor error sent fixed said screen broke pay £ fix eveb though months old warranty refused sent phone back screws missing damage describe someone tried open hammer bd phone broke exact way o took phone shop sort reboot fixed £ livid phoned comppain state sent back poor customer service laughed also dont complaints department every person spoke found amusing happened refused help cancelled tv deal thing months later cancelled phone contracts kept taking money told never cancelled give notice bill kept taking money without consent account hate snivelling money grabbing owner richard branson passion everyone better going company atleast customer service company complaints department obviously going poor customer service nothing criminals ,4,4,3,3,6,6,2,9,8,9,-3.15,Negative,18-Mar-18,Sunday,Mar-18,,,,,,,,,,,,,,,,,,,
441, stay away liars thieves unbelievable arrogance customer service cancelled sim card month contract within cancellation period despite assurances advisors separate occasions charged anything ignore email bill sure enough account debited £ see numerous review unusual called complain assured manager definitely ring back happen im still awaiting refund lied occasions top making unauthorised debit £ evidently take matter complaint seriously yet refund contacting ofcom shortly taking small claims court money repaid absoutely shocking customer service now trust cancelling media contract ,4,5,0,1,1,1,1,6,6,5,-4.8,Negative,17-Mar-18,Saturday,Mar-18,,,,,,,,,,,,,,,,,,,
442, hate mobile passion absolute joke company ring like talking brick wall understand trying say try make payment interested never tv internet phone even free favourif want stress free bother worth stress ,1,2,2,1,1,2,0,2,5,5,1.15,Positive,16-Mar-18,Friday,Mar-18,,,,,,,,,,,,,,,,,,,
443, incapable resolving smallest issues ,0,0,0,0,0,0,0,0,0,0,-0.15,Negative,16-Mar-18,Friday,Mar-18,,,,,,,,,,,,,,,,,,,
444, made huge mistake going offer gb data £ looked like great offer weeks realized scam using around gb data internet stops working toggle mobile data button times phone like literally every minutes make work happening months now using giffgaff problems whatsoever stay away viring mobile ,0,1,0,0,0,1,0,1,1,3,-0.15,Negative,16-Mar-18,Friday,Mar-18,,,,,,,,,,,,,,,,,,,
445, awful customer service years loyal mobile customer feel recent years customer service gone hill yesterday cancelled contracts daughter husband basically said ok bye try keep custom daughters contract gone tesco mobile asked pay contract go onto sim deal mins later different people still wanted rd person gave hung call back time patience buy husbands go another network rather pay good customer service ,1,8,1,2,5,1,3,5,1,7,1.45,Positive,14-Mar-18,Wednesday,Mar-18,,,,,,,,,,,,,,,,,,,
446, unhelpful phone stopped working midcontract insurance tried say insurance matter even though lost damaged phone reluctantly contacted insurance asked send phone give temporary replacement struggled year contract faulty phone end reluctant give pac code go another company avoid ,0,0,0,2,0,1,0,1,4,2,-4.5,Negative,13-Mar-18,Tuesday,Mar-18,,,,,,,,,,,,,,,,,,,
447, customer service tell one thing another always cost money never use ,1,1,0,0,1,0,1,1,0,2,0.6,Positive,13-Mar-18,Tuesday,Mar-18,,,,,,,,,,,,,,,,,,,
448, avoid like plague recieved threefigure charge international calls despite communicating contract negotiation international calls included contract unable rectify issue suggesting taking matter trading standards hung someone supposed manager horrific experience use ,1,1,2,3,0,3,0,2,5,3,-0.75,Negative,12-Mar-18,Monday,Mar-18,,,,,,,,,,,,,,,,,,,
449, terrible give stars know service patchy rural area live account nil connectivity getting large towns cities data mobile signal service worse useless people assume text mobile number yet take days text arrive home one sent even signal flipping train yesterday people round phoning using mobile data trying wifi trains whole story also charged times monthly bill recently trying claim must used data put complaint heard nothing rang month complaint even logged woman spoke said see evidence used data finally refunded toast contract ends ,2,3,2,2,2,2,1,3,5,3,-1.4,Negative,12-Mar-18,Monday,Mar-18,,,,,,,,,,,,,,,,,,,
450, jan lured £ sim deal first mistake changed mind within days charge meant incurred first cancellation process straight forward deliberately drawn staff member kept phone minutes took security admit cancel line gave another number call called number dealt really inept worker left doubt actually requested much called back minutes later confirm line cancelled fast forward march since £ taken account unlawfully dealt word mouth zero success requested email acknowledge refund details taken system supposed manager tell done showed ridiculousness least taking details system retracted said refund believe level unprofessionalism marketing great company good staff come contact less average care good deal never contract now makes sense deal good people must leaving droves ,1,3,1,1,3,3,3,8,4,10,2.25,Positive,12-Mar-18,Monday,Mar-18,,,,,,,,,,,,,,,,,,,
451, guys nothing mupets lesson thing say fup direct debit check blame eyes go else wear asking hull lot crap way look around ,1,1,2,0,0,0,0,3,3,2,-0.7,Negative,11-Mar-18,Sunday,Mar-18,,,,,,,,,,,,,,,,,,,
452, know people talking customer service excellent times called beginning month transferring orange number something else remember need contact since best customer service company least english £ contract since april may problems whatsoever also free twitter browsing without losing data nice bonus ,1,1,0,0,2,1,1,1,1,4,2.15,Positive,10-Mar-18,Saturday,Mar-18,,,,,,,,,,,,,,,,,,,
453, worst customer service ever experienced shore call centre staff  s english poor complaints go unheard contact changed error abvised  t change back now charged extra month less data customer service absolute joke honestly take advise stay well clear  s worth hassle long run ,0,1,0,1,0,1,0,2,2,7,0.5,Positive,10-Mar-18,Saturday,Mar-18,,,,,,,,,,,,,,,,,,,
454, pay go mobile one problem another customer service rude never say signed blackpool store back july given sim card apparently recycled payg phone called sort said send new sim card working days never arrived called another sent first class first bill charged double sim using one recycled sim name never heard finally sorted month months calling half time asked supervisor say call back issue finally went january point told hear back within working days hear anything mid february calling multiple times ask updates second issue finally resolved sim card stopped working phone another mins troubleshooted told receive new sim card working days post never arrived told must gone old address send new one first classnever arrived called morning find told notes interaction earlier week asked leave contract consecutive months fulfilled side contract adamant pay remaining months contract told report ofcom dared whole customer service system broken one accepts responsibility one say ultimately one cares ,1,6,1,2,2,3,2,4,3,7,2.3,Positive,10-Mar-18,Saturday,Mar-18,,,,,,,,,,,,,,,,,,,
