Sr.no.,Review_body,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,negative,positive,sent.val1,category_senti1,Date,Weekday,Month and Year,May-17,Jun-17,Jul-17,Aug-17,Sep-17,Oct-17,Nov-17,Dec-17,Jan-18,Feb-18,Mar-18,Apr-18,May-18,Jun-18,Jul-18,Aug-18,Sep-18,Oct-18,Nov-18
1039, read reviews thought give try sky put broadband £ £ though vodaphone fantastic faster sky wanted call divert mins phone sorted wish changed months agobarrie dixon ,0,1,0,0,0,0,0,0,0,1,2.15,Positive,31-Mar-18,Saturday,Mar-18,,,,,,,,,,,,,,,,,,,
1040, super happy excited book fiber broadband great price engineer visit within week time seemed like reliable company booked charged immidietly £ engineer visit one payment couple days later getting contract post price different one ordered promotion months contract higher one promised day getting text engineer come morning rather afternoon slot booked called customer service took forever day someone line mins gave contacted via live chat guy chat told account monthly charges discounted one asked stated contract said chat proof case problems also made excuse engineer come mornings need access network daylight true put afternoon slot asked move day convenient picked slot start days later got text call text engineer visit confirmed date month original booking broadband called customer service time said trust live chat want answers person hear clearly took forever someone line asked call back surprisingly received guy line giving excuses using bt network connect engineer external company part see booking made colleague live chat unfortunately anything bout nearest engineer visit see thanked said disappointed treat new customer everything wrong start break trust asked cancel booking contract waiting week tied months company even bother make right first impression thier customers told someone contact day request probably guess already one two days later got text received cancellation request processed month later text reminding engineer visit two days contact make sure one show definitely charge clearly communication thier strong suit although communication company made sure cancelled direct debit case try luck charging something never received now connected bt came withing week half super happy make mistake unless board need someone talk phone day night nothing say actually happens ,3,9,2,2,4,5,6,10,10,15,3.55,Positive,30-Mar-18,Friday,Mar-18,,,,,,,,,,,,,,,,,,,
1041, honestly surprised number bad reviews quite number years now never fault sim deals every year month contract ends offer better deal year little hassle one representatives want give good deal however another representative took offered fantastic deal must add signal good ,1,2,1,1,2,2,3,2,2,3,0.9,Positive,29-Mar-18,Thursday,Mar-18,,,,,,,,,,,,,,,,,,,
1042, received text say contract increasing line rpi signed contract keep side deal put prices first opportunity hope put rpi falls back definitely move new supplier soon co tract ends point principle even cost  s contract one sided contract beware sign ,0,4,0,2,2,0,2,2,1,4,1.9,Positive,29-Mar-18,Thursday,Mar-18,,,,,,,,,,,,,,,,,,,
1043, wish read reviews trying upgrade seen good review among ones read unacceptable big company come act together went local store intention upgrading samsung s stock persuaded coming huwawei phone stock promised store within days course also told cancel phone within days rang told still warehouse despite customer service guy able see order surely stock pickers asked put local store told direct number apparently use appologies went directly store day told delivered say transit either told customer adviser wanted cancel told arrived store told happy rang yet told anything dealt instore ring manager store try chase one lying one entity someone oversees certain stores certain areas left devices care customers ring money money money oh screwing recommend anyone ever disgraceful review contacted resolved matter however now using future upgrades services problems problem store staff techonline staff customer servicemanagers bent backwards sort instore staff cockupmanaged exactly asked thank customer services online ,3,5,3,1,3,3,2,5,7,7,3.5,Positive,29-Mar-18,Thursday,Mar-18,,,,,,,,,,,,,,,,,,,
1044, horrible company world stealing money avoid cost ,2,1,2,3,1,0,1,1,3,1,-1.4,Negative,28-Mar-18,Wednesday,Mar-18,,,,,,,,,,,,,,,,,,,
1045, know start horrible company overall bad customer reps phone naive website couk unreliable work chrome broadband weeks later promised updates made meanwhile never call unless got mobile wifi rom since left without access needed wait activation help waiting broadband stopped working next day activation without reason mobile wifi extemely slow download upload mbps myvodafone account messed lost registered mobile nr see bills details now helping saying need register think spent hours phone waiting fixed still see account details username pass used without problem last months ,2,3,2,3,0,3,0,3,8,3,-4.3,Negative,28-Mar-18,Wednesday,Mar-18,,,,,,,,,,,,,,,,,,,
1046, cold called representative february offering halve monthly bill changing sim told keep phones numbers new bill £ per month also offered upgrade monthly data package £ month given tablet free repeating offer back caller confirm fully understood details sure still big saving paying benefit extra roaming couple new tablets agreed tablets arrived couple days later everything fine month later received next bill £ immediately went nearest store ask going advisor said common occurrence basically scammed phone salesman set contract new numbers top contract already spending hours phone customer care conveniently lost recording specific conversation denying liability locked us additional contracts now paying £ month contract ends take advice sign dishonest completely unhelpful problem loyal customers well decade warned company disgrace needs outed mispractice flagrant dishonesty ,3,5,4,3,1,4,2,6,9,13,1.85,Positive,28-Mar-18,Wednesday,Mar-18,,,,,,,,,,,,,,,,,,,
1047, joined mobile network ee months ago particularly disenchanted ee including turkey within roam free zone someone spends six weeks year turkey extremely attractive looking forward first roamfreeexperience turkey go may told today now moving turkey roam category cost £ day roaming livid feel conned joining network really shabby way treat customers ,2,3,3,1,1,1,1,1,3,4,1.55,Positive,28-Mar-18,Wednesday,Mar-18,,,,,,,,,,,,,,,,,,,
1048, home broadbandwe encountered unprofessional incorrect responses levels customer services appear inadequately trained emphasis resolving issues managers rarely respond requests return calls overcome impasses technical people hearsay appear either disinterested poorly trained example relayed message via cs line  t ported whereas ofcom openreach said  yes    cases uses bt openreach local loop even correspondence via nick jeffery ceo appears delegated  juniors  executive powers escalate problems even forum moderators go round loops giving platitude  boilerplate  responses private messages telling customers try contact people customer already problem result often irritation business model appears dish positive platitudes enquires emphasis problem resolution customer services asks customers wait hours things better refer another dept rarely ever speaks user frequently close case comms user round round enquiry goes positive action resolve one takes ownership problem doesn t appear records prior calls issues problems repeated scratch time promised call backs rarely made intransigence resulted research  s home broadband service yes probably one cheapest market however side balance sheet unable professionally cope resultant issues vdsl routers often sent untested properly setup evidence set minimum guaranteed speed level openreach suggests often unable consistently meet minimum level one  t sure whether problem weight new business insufficient skillstrainingarticles daily telegraph daily mail exactly positive latter quoted ceo however commitments improve matters sign working reply first email got reply second copying daily mail journalist follow incompetent failed totally giving explanation giving assurances hence meaningful value added trustpilot review website bad rating worst  s forum full unhappy users decided withdraw application home broadband worth risk also moving mobiles ,6,11,4,6,2,10,1,4,21,15,-1.6,Negative,27-Mar-18,Tuesday,Mar-18,,,,,,,,,,,,,,,,,,,
1049, shocking poor moved years never problem last two years kept overcharging rang questioned one knew kept reimbursing kept happening every single month  d either phone live chat logs declaring don t know keep charging charges eventually months many promises month wouldn t keep happening towards end contract got irate actually owe money shut phone altogether rang said need reimburse charges keep happening declined said need investigate months later nothing decided fine owe money put phone away moved different provider o since cheek send debt letter saying investigate system keeps charging still keep paying overcharged much due system error enough pay rest contract  ve contact declared credit person ready send debt collector yet  t anything avoid mum sister contracts s months seeing issue now deciddd move another network contract phone also ,2,5,0,3,2,3,1,5,6,8,-1.95,Negative,27-Mar-18,Tuesday,Mar-18,,,,,,,,,,,,,,,,,,,
1050, worst dealing broadband company issues since joined months ago still resolution promise best broadband adverts truth stuck month contract now wait leave always great broadband providers like sky however switched regretted since care customers service care taking money nothing recommend company recommend avoid ,1,2,0,1,2,2,2,4,4,6,3.2,Positive,27-Mar-18,Tuesday,Mar-18,,,,,,,,,,,,,,,,,,,
1051, completely incompetent use company everything wrong simple business plan mobile phones virtual landline spent hours phone going security resetting pin numbers overcharges disconnected lines incorrect direct debits list endless actually feel sorry competent staff within colleagues give bad name senior management blame train properly ignore awful feedback given sitelee interest time reply ,5,3,3,4,1,5,0,3,10,6,-3.7,Negative,27-Mar-18,Tuesday,Mar-18,,,,,,,,,,,,,,,,,,,
1052, shocking company heard bad things experience much different told connection midnight yesterday open reach turned morning told booked morning appointment useless useless also charged gbp new line needed asking back though expect difficult avoid avoid avoid ,1,1,1,3,0,1,1,1,3,1,-2.05,Negative,27-Mar-18,Tuesday,Mar-18,,,,,,,,,,,,,,,,,,,
1053, avoid signed mb broadband package first week averaged around mb download hit miss connection week kicked lost connection internet whatsoever complained voda hour wasted phone said help went another weeks broadband connection nobody ever came back within time left went actual broadband service bt complained connection took weeks back time already left still quite happy charge time got phone said refund compensate longer customer pray god make decision exit broadband world clearly equipped ,2,5,1,3,4,1,2,4,4,6,0.15,Positive,27-Mar-18,Tuesday,Mar-18,,,,,,,,,,,,,,,,,,,
1054, read comments purchasing times cancel contracts company even porting phone number terrific waste valuable time energy voda months time work seen last voda say something done certain time contract done time nbot fined £ keeping contract pay whole contract way one sided lot ,0,2,1,0,1,2,0,1,2,2,0.2,Positive,26-Mar-18,Monday,Mar-18,,,,,,,,,,,,,,,,,,,
1055,  ve totally screwed week due upgrade persuaded take new phone contract man phone said trade old phone £ said  s fine take old phone shop today told  s worth £ shop assistant unhelpful called response company misled manipulated take another contract renewing eileen ,1,0,0,0,0,0,0,1,1,1,-1.55,Negative,26-Mar-18,Monday,Mar-18,,,,,,,,,,,,,,,,,,,
1056, absolutely worst customer servicelike local parchun ki dukan told complain care ,1,0,0,0,0,1,0,0,1,1,-0.25,Negative,26-Mar-18,Monday,Mar-18,,,,,,,,,,,,,,,,,,,
1057, absolutely worst customer service ,0,0,0,0,0,0,0,0,0,1,-0.5,Negative,26-Mar-18,Monday,Mar-18,,,,,,,,,,,,,,,,,,,
1058, shocking service cant even anyone understands trying asia something literaly point customer service ,0,0,0,0,0,0,0,0,0,1,-0.75,Negative,26-Mar-18,Monday,Mar-18,,,,,,,,,,,,,,,,,,,
1059, ok sisters bill one account call pay bills separately years sister travels around able make payment line got restricted even tho paying bills separately happened line got opened today telling open line breach policy happened months even year ago said investigate serious able keep calling making payments gor text messages managers saying tried calling one spoke manager today refused remove restriction line put hold mins  m still hold  m typing contradicted policy keep making fake policys manager rude laughed  m powerless sister problem took legal action won case  m lets see laughs last never go make sure know rights ,3,1,1,5,1,6,0,4,10,4,-3.35,Negative,25-Mar-18,Sunday,Mar-18,,,,,,,,,,,,,,,,,,,
1060, customer service worst ever trying year username changed name spelled wrong say system error change bills higher expected course see breakdown system showing technical problem apparently sort shortly never done unable see account details bill breakdown say bank technical problem operate payment vdf stop service add late payment charges wait finish contract june move another company happy ,0,4,0,2,1,4,0,4,8,2,-4.5,Negative,25-Mar-18,Sunday,Mar-18,,,,,,,,,,,,,,,,,,,
1061, awful company full exorbitant charges going allowances etc £ per mb allowance avoided using data cap feature feature oddly enough used conjunction passes offer use video apps like netflix youtube pay premium unlimited video apps £ example reward spending additional money trying screw turnavoid ,2,4,1,1,3,1,2,4,1,7,-0.1,Negative,24-Mar-18,Saturday,Mar-18,,,,,,,,,,,,,,,,,,,
1062, vodaphone far limited services expensive switching o cancelling contract february cost £ continued charge months wifi despite using absolute disgrace telecomms company hard believe still business practicesnever want anything advice avoid costsplease refund money soon possible vodaphone essentially robbed broad daylightthanks ,3,1,1,1,1,2,1,2,3,2,-3.4,Negative,24-Mar-18,Saturday,Mar-18,,,,,,,,,,,,,,,,,,,
1063, disgrace ee disgrace two companies blaming others failings appranetly takes week port number one company another industry standard online chats prove incompetence think don t realise customers like record conversations responded via twitternothing heard quick respond twitter ,1,0,1,0,0,1,0,1,2,2,-1.9,Negative,24-Mar-18,Saturday,Mar-18,,,,,,,,,,,,,,,,,,,
1064, avoid avoid avoidthe worst broadband company deal entire lifeyes im angry nowi paying mbs ended getting mbs gaming streaming webbrowsing least months since joined  ve experienced stone ages last monthsi must rang times matter resolved clue ended cancelling everythingi shouldn t changed providers worst mistake  ve ever madeavoid avoid avoid ,2,2,1,1,1,1,1,2,4,3,-1.25,Negative,24-Mar-18,Saturday,Mar-18,,,,,,,,,,,,,,,,,,,
1065, potential mobile broadband customers heed warningr dongle bought th dec came gb free g datagb data purchased £ th january used gb free data important note data pack last days gb whichever happens firstsince nightmare important note dongle parents g poor adsl area chance fibre mobile braodband low useage occasional emails etcpayg data packs never lasted longer week dreaded top needed webpage try access internet now prompted vf wifi hotspot network resulted weekly phonecalls tech support say gb pack broken issue say smaller gb packs work clear gb purchase add smaller packs need phone data consumed state problem gb issue theryll add data days ago gb added th time phoning reset data counter router mb used router mb used according service turned againi loyal vf customer years experience horrific support communication despite promised callbacks compensationand importantly service urge people consider options experience destroyed faith vf deliver service promise paid buyer beware ,3,6,1,7,3,4,3,6,6,6,-0.5,Negative,23-Mar-18,Friday,Mar-18,,,,,,,,,,,,,,,,,,,
1066, excellent speeds far brilliant customer service best priced broadband ,0,1,0,0,2,0,0,2,0,3,2.5,Positive,23-Mar-18,Friday,Mar-18,,,,,,,,,,,,,,,,,,,
1067, many years now going bt mobile put hell past years seem care even wrote two letters head office never got reply complaint now leaving want talk well tuff spoke always thought business want keep customers happy turn means stay bigger profits quite opposite lot companies like now love know business ideas aggravating customers knock effect business hope bt mobile better ee need mobile networks uk seem much choice feelupdate see nice see want talk now incredible business owes money says pay back upgrade another plan wonders leaving one problems sake pounds rather lose hundreds thousands pounds love know business ethics ,5,7,2,2,5,3,3,4,5,8,4.75,Positive,23-Mar-18,Friday,Mar-18,,,,,,,,,,,,,,,,,,,
1068, year old mother hospital payg mobile blocked use enough even though £ credit contact customer services unlocked say must speak despite fact hospital suggest go local store basically another sim card put credit phone working profits poor need steal sick elderly ,1,3,1,2,1,4,0,5,3,6,-1.6,Negative,23-Mar-18,Friday,Mar-18,,,,,,,,,,,,,,,,,,,
1069, believe learned fine poor service given stars done around hours phone resolve unlock phone lost respond internal departments keep getting working days month already ,0,0,0,0,0,1,0,0,1,1,0.05,Positive,23-Mar-18,Friday,Mar-18,,,,,,,,,,,,,,,,,,,
1070, cant believe still give company even star last years hell tried port contract expired port request didnt go one day earlier billed entire month stated take payment refund took payment march requested refund th march promised refund working days now rd march still refund everytime contact different story even managers start enticing start shouting screaming now cost money now overdraft sign sorting ,3,3,2,2,2,1,1,2,4,5,1.5,Positive,23-Mar-18,Friday,Mar-18,,,,,,,,,,,,,,,,,,,
1071, absolutely disgraceful customer service paying broadband work trying problem fixed around year quick enough take money service provide many arguments incompetent staff eventually managed contract without charge however refund months paying service receive avoid like plague ,4,1,2,3,1,3,1,3,5,3,-0.3,Negative,23-Mar-18,Friday,Mar-18,,,,,,,,,,,,,,,,,,,
1072, website constantly appalling customer service day age company like excuse inadequate technology even website make practically impossible find information need find interacting disappointing ,0,0,1,1,0,3,0,1,5,3,-2.75,Negative,23-Mar-18,Friday,Mar-18,,,,,,,,,,,,,,,,,,,
1073, long business call overseas today texted say service suspended call told pay reconnected despite years account number contracts paid direct debit never arrears asked speak someone exercise judgment told system pay service rang complaints tried overturn end choice pay without phone couple hours imagine daughter overseas need help disgrace value customer loyalty implement system judgement cases like switch contract first chance ,1,2,1,0,2,1,2,4,3,5,-1.5,Negative,22-Mar-18,Thursday,Mar-18,,,,,,,,,,,,,,,,,,,
1074, recommend anyone broadband doesn t work  s expensive customer service shocking broadband worked properly since december now march phoned numerous times emailed still sorted customer service team promise phone back update one ever chase every time team don t want know terrible company every aspect ,1,1,1,1,1,1,0,4,2,5,1,Positive,22-Mar-18,Thursday,Mar-18,,,,,,,,,,,,,,,,,,,
1075, company beyond useless two accounts one payg one contract paying monthly contract one inexplicably listed website one day payg meant pay bill many online chats literally hours phone hopeless agents repeatedly explain problem detail every time sign also every time switched someone else call despite many promises problem fixed nothing happened promised callbacks phone question landline never happen calls payg phone rarely use listed contact number anyway rapidly spoken heavily accented indecipherable one uk agent tyneside accent seemed know said problem fixed compensation paid usual nothing happened except inexplicably suspended messenger service exasperated lengthy telephone calls produced nothing loss else truly dreadful administrative set taken much time left feeling helpless bewilderedupdateand now reply asking contact facebook twitter one another wish review account see many chatline phone transcripts look problem ring account number continuing useless ,3,6,2,6,2,6,1,10,9,6,-3.45,Negative,22-Mar-18,Thursday,Mar-18,,,,,,,,,,,,,,,,,,,
1076, years contracts worst company deal disgusting customer service ordered new phone tuesday ordered case amazon time waited day delivery wed show called told delivery refused anything impossible office confirmed come thursday show told come friday now told collect depo miles away compensation waiting contracts end leave sadly cant give zero stars ,1,3,1,2,1,5,2,3,6,4,-1.85,Negative,22-Mar-18,Thursday,Mar-18,,,,,,,,,,,,,,,,,,,
1077, three many years whilst weekend away portsmouth decided look new phone time offering best deal sales girl portsmouth store promised us discount discount first sold returned home days later received letter stating incorrectly sold contract lose discount offered shocked say least worst thing lied store state believe ever sold contract discount quick remove discount even quicker take first payment lodged complaint lady called understand english good basically told believe drive miles store speak look want drive miles miss sold contract another company puts profits service ,3,5,1,2,2,2,3,3,4,4,0.15,Positive,22-Mar-18,Thursday,Mar-18,,,,,,,,,,,,,,,,,,,
1078, awful customer service logged complaint via web form gave telephone number two phones account called number left voicemail since proceeded call number account sister lives miles away  t even deal complaint without getting wrong  t wait contract end ,2,2,1,1,1,1,1,2,4,2,-2.25,Negative,21-Mar-18,Wednesday,Mar-18,,,,,,,,,,,,,,,,,,,
1079, extremely unhappy service received since wifi network stopped working approximately days ago loyal customer mobile contracts years opted home phone wifi fibreoptic network hope receive quality servicesince broadband stopped working days back called almost daily basis wifi connection established made hold line hours still despite various things asked modem nothing worked told technical team touch hours one called support offered today called cancel contract told charged £ contract expired  t describe frustration anger words person spoke phone cancellation team rude attitude like didn t care whether stayed left said wanted put complaint directed website asked online feel humiliated frustrated disgusted recommend anyone switch leaving review online future customers aware getting really unhappy paying cancellation charges better pay pay service receiving also consider switching mobile phone another network soon contract expires ,6,6,1,1,5,2,3,5,9,9,-0.6,Negative,21-Mar-18,Wednesday,Mar-18,,,,,,,,,,,,,,,,,,,
1080, best network appalling customer service phones account lost one blocked wrong handset days later still reconnected device one customer service centre gives toss nothing tell going happen ever avoid like plague ,0,2,2,3,0,2,0,1,5,1,-2.65,Negative,21-Mar-18,Wednesday,Mar-18,,,,,,,,,,,,,,,,,,,
1081, months notice period week broadband vodaphone finally realise provide service sold fibre street thanks goodbye go away now please compensation apparently lost anything call back promised betting still take direct debit payment ,0,1,1,0,1,1,1,2,2,2,2.45,Positive,21-Mar-18,Wednesday,Mar-18,,,,,,,,,,,,,,,,,,,
1082, rubbishtook contract £ month monthsaround months upgraded £ data now month using extra data tried downgrade end contractim contract £ locked £their customer services team appalling interested resolving issue trying passify asking write letter writes letter nowadays anyway months lost customer hope go bust deserve business look customers stick agreements ,1,3,2,1,1,2,1,3,2,5,0.5,Positive,20-Mar-18,Tuesday,Mar-18,,,,,,,,,,,,,,,,,,,
1083, mobile broadband customer several years apart odd frustration call center staff found excellent great network unbeatable deals premium brand definitely recommend ee bt o personal dealings ,1,2,0,0,2,0,0,6,1,5,1.6,Positive,20-Mar-18,Tuesday,Mar-18,,,,,,,,,,,,,,,,,,,
1084, customer number years whilst odd issue dropped calls dealings customer services poor ranging told phone issue won t solved quicker failed promises rectify billing issues dealings store staff positive ,0,2,0,0,0,0,0,2,1,3,1.95,Positive,20-Mar-18,Tuesday,Mar-18,,,,,,,,,,,,,,,,,,,
1085, started xmas struggling pay everything contacted asked defer payment problem lady said let pay months days started getting messages saying overdue going turned contacted told last person right defer payment phone minutes guy agreed keep arrangemt begrudgingly continued disconnection messages phoned spoke nice lady confirmed arrangement text details rearranged direct debit wich supposed taken th jan nd jan payment taken phoned yet speaking rude unhelpful advisor asked speak manager finally spoke joe said sorry trouble said waver january payment start feb wich told done honourednow cut long story short since joe spoken countless people helpful awefull money offered none ever credited account come point now account mess honest don t know  s going whenever call now collections want money owed interested excuses even put phone timesplease never use dispicable company interest customers ,2,6,4,3,5,4,3,9,7,11,-2.4,Negative,19-Mar-18,Monday,Mar-18,,,,,,,,,,,,,,,,,,,
1086, put stars worst company ever cancelled payment changed jobs getting paid end monthrang saturday advised wasn t issue monday received text say needed contact payment overdue rang said spoke someone saturday said notes adviser said payment cancelled pay end month th march took payment left nothing rang said refund within hours mistake surprise surprise hours later refund rang complaints team said hours wrong information take days rang back couple days later told refund wasn t raised specialist team looking account  s now th march tomorrow receive refund never spoke many advisers life tell something different manager due ring call apparently busy speak customers  ve raised complaint complaints team today someone ring incompetent one couldnt string sentence together avoid costs company don t regards customers quite frankly don t give damn ,4,4,2,3,2,4,2,7,10,8,-3.85,Negative,19-Mar-18,Monday,Mar-18,,,,,,,,,,,,,,,,,,,
1087, worst company every way alarming people still use ,0,0,0,1,0,0,1,0,1,0,-1.25,Negative,19-Mar-18,Monday,Mar-18,,,,,,,,,,,,,,,,,,,
1088, broadband meant activated without notice postponed days received text missed engineer appointment home time nobody called text messages another text notified charges second appointment knew straight away beginning beautiful friendshipfurthermore given gb data mobile account best solution leave house others use soon runs quickly journey full excitement awaits explaining everything scratch several times never knew hate ed sheeran much helplines number one song managed somebody actually something else sponge heads wait another hours actually recieve free data thinking actually go shop well rather go coffeeless stress coffee top answers given deal good luck anybody stucked importantly lots patience viva la ,1,10,1,2,6,2,5,5,5,11,3.9,Positive,18-Mar-18,Sunday,Mar-18,,,,,,,,,,,,,,,,,,,
1089, promised amazing broadband speeds decided switch sky getting sick price increases poor service technical support call us back promised call expect wait listen loops loops music record hold time ever encountered staggering hour minutes hung closed evening yes know excessive hold time chosen hang decided hold eat tea house work etc real sense treat customers router faulty activate g side view settings via web browser promised mbps got lousy mbps contacted cancelled immediately locked contract tried offer us free month found sneaky go past days cooling period still took dd though despite receiving confirmation return assurances collect got back collection date poor buyer aware ,1,6,2,1,4,3,3,5,6,12,2.05,Positive,18-Mar-18,Sunday,Mar-18,,,,,,,,,,,,,,,,,,,
1090, absolutely useless service broadband provider recommend anyone avoid please ,0,0,0,1,0,0,0,1,2,1,0.25,Positive,18-Mar-18,Sunday,Mar-18,,,,,,,,,,,,,,,,,,,
1091, bad customer journey company big wanted number transfer one sim card another sim easy leaving company going six weeks now somehow got old number years cancelled customer service agents spoke terrible advise family friends colleagues stay away company hope good business someone actually listens feedback site takes lot build reputation company back tarnished state ,2,3,2,3,3,2,2,3,3,6,0.3,Positive,18-Mar-18,Sunday,Mar-18,,,,,,,,,,,,,,,,,,,
1092, year always issues problems always offered good deal threatening leave renewing sold sony phone guy shop hotold fanastic nothing hassle back forth shop issues now told two different staff terrible refuse sell sony phone issues guy sold one sony bonus month staf even laughed told pay £ month still stuck phone months shop even send fixed lat week working properlyterrible experience waste money respect long serving customers e leavingthanks reply unfortunately contact social media use mobile number email address ,3,8,3,2,6,2,5,6,5,8,-1.8,Negative,18-Mar-18,Sunday,Mar-18,,,,,,,,,,,,,,,,,,,
1093, use mobiles thought good idea switch landlinebroadband attractive offermistakevodafone piggybacks bt openreach current provider latter says open issues etc prohibit porting linehowever tells us interface bt openreach reports issue insists responsibility ceasing entity resolve refuse accept bt openreach ofcom says s job resolve bt openreach junior cs personable either wont escalate management take board posted forum moderators cynically tell us respond private message standard call customer services suggest recognise pointless suggestion takes us back escalation team perhaps give hope appear iinfrastructure deal issues require close comms bt openreach reseqarch forums common threadpromised call backs received even email uk ceo nick jeffery far failed raise responsepostscript th april we decided hitting heads brickwall cut losses move commentreply useless moderators replies forum polite ineffectual ,1,6,1,0,3,1,3,6,5,9,0.35,Positive,18-Mar-18,Sunday,Mar-18,,,,,,,,,,,,,,,,,,,
1094, use company read reviews hour half phonewebb chat getting account closed second time ringing incompetent keep away cost rude customer care team management read reviews happy deserve business rd person spoke lady totally rude condesending working customer care role need sort suppose read reviews really care customers ,2,3,0,0,1,1,0,5,2,5,1.4,Positive,17-Mar-18,Saturday,Mar-18,,,,,,,,,,,,,,,,,,,
1095, worst customer care given firm ever company loyal customer years recently decided going continue carphone warehouse better deal contacted via live chat cancel contract passed person hard sell tactic stay promised iphone upfront costs £ cheaper paying agreed month later got bill £ upfront cost price per month conversation customer service team disappeared apparently told lied longer wanted continue contract asked phone back cancel contract phone back kept messing delaying process spoken really rude manner final time called found charge another £ phone even got anymore take contract unless like screwed ,1,3,0,1,3,1,2,6,2,6,0.9,Positive,17-Mar-18,Saturday,Mar-18,,,,,,,,,,,,,,,,,,,
1096, start much go lets one thing way bunch lying scumbags ok feeling little better much guys scammed overcharged data took ombudsman told pay back send letter apology happened course busy scamming customers call money back told wait someone ombudsman team call mean hell think waiting weeks guess happens th week right taking small claims court also say post case internet however point see great job getting bad reviews bad enough now overchaged data another number starting see pattern emerge now data cap enabled default conveniently forget let customers know exceeded data cap even though wrote terms service hit massive data bill customer rings lie sort hope worn dealing pay fake bill anyway tired send debt collectors mess data score guys absolutely scum believe still operation bother reply ounce integrity body know load lies try smooth keep key performance indicators scam scum nickjefferyvittoriocolao ,8,10,8,7,5,8,5,8,18,9,-2.4,Negative,17-Mar-18,Saturday,Mar-18,,,,,,,,,,,,,,,,,,,
1097, currys company league awful lies broken promises constantly phone absolute mess urge use regret ,2,0,2,2,0,3,0,1,4,2,-3.5,Negative,17-Mar-18,Saturday,Mar-18,,,,,,,,,,,,,,,,,,,
1098, worst customer service ever doubled price contract overnight never informed trying back original contract two weeks far proving impossible please use vodaphone option minus twenty star rating ,1,1,0,1,1,2,0,1,2,3,1.5,Positive,16-Mar-18,Friday,Mar-18,,,,,,,,,,,,,,,,,,,
1099, awful service longstanding customer always found good efficient however took broadband th february told router days later service running st march phoned today now th march fully month day later told order cancelled day find reason happened thing days later th february received email telling order processed router sent receive contact notice cancelled contract offer recompense phone quite lot hassle now causing lack internet access say pssed loyal customer years understatement absolute joke service cancelling mobile phone contract later evening home work ,1,3,1,2,3,1,2,5,3,12,2.2,Positive,16-Mar-18,Friday,Mar-18,,,,,,,,,,,,,,,,,,,
1100, staff friendly however significantly raised tarrif contract ended others signal houseg home network device worked felt like broadband slow intermittentat end contract wanted fine returning reuter however never sent label promised avoid ,0,2,0,1,1,0,0,2,1,1,1.5,Positive,16-Mar-18,Friday,Mar-18,,,,,,,,,,,,,,,,,,,
1101, massive bill received due data overusage s responsibility send occasional texts information provided extent overspend easy build overspend £wrong information given online chatshop attendants trafford centre constantly asking colleagues use system seem know use promised put data cap phones account checked done phone mobile data working hours contact try sort data settings reset still working looks like go back shoprang leave cancellations team surprised dissatisfaction offering sweetener deals keep offer decent deals first time round seem miles behind competitors price packages protective mechanisms avoid customers overspending advertised customers clearly keen make money responsible provide good customer serviceavoid avoid avoid rotten service worryingly rotten company culture ,1,5,0,1,2,1,5,10,4,14,5.55,Positive,16-Mar-18,Friday,Mar-18,,,,,,,,,,,,,,,,,,,
1102, company organised careless customer service job provide service coordination teams respect fact lose customer hence cheat charging money even termination contract paid charges call every time give new instruction every time leaves one task rather solution blunders created cheated even audacity lie say wrong got know proof otherwise ,4,3,3,1,2,3,2,6,6,8,-1.8,Negative,16-Mar-18,Friday,Mar-18,,,,,,,,,,,,,,,,,,,
1103, due upgrade spent two hours web chat operator placed order wrong colour wrong address expected call morning rectify eventually got put manager seemed think going way cancelling wrong order putting order asked seems take minutes reply even questions asked asked several times another minutes trying address complain manager seemed think now placed order asked hour happy service given still address seemingly someone call much confidence either correct phone come call back seriously thinking cancelling contract ,1,2,0,1,2,1,0,2,3,3,-0.2,Negative,15-Mar-18,Thursday,Mar-18,,,,,,,,,,,,,,,,,,,
1104, switched degrees save month already regretting unreliable unprofessional customer service spent mins phone mark last week trying sort errors made also took credit card details first payment never processed yes received notice late payment repeat decided download app deal inefficiency hello nz app tells available country ,0,1,1,0,2,3,1,4,6,5,-0.75,Negative,15-Mar-18,Thursday,Mar-18,,,,,,,,,,,,,,,,,,,
1105, rang pm gave name number woman left holding minutes came back explanation said transferring even though idea query ed sheeran songs loop started robotic female voice began telling every two minutes busy yes know hung long curious see happen pm close sure enough still hold pm point lost live hung either queuing system poor souls hold even longer words fail draw conclusions ,1,2,0,0,0,1,0,1,2,1,-0.9,Negative,15-Mar-18,Thursday,Mar-18,,,,,,,,,,,,,,,,,,,
1106, £minute charge calls eu although data cap working abroad morocco got charged far much choose different provider ,0,2,0,0,0,0,0,2,1,1,0.25,Positive,15-Mar-18,Thursday,Mar-18,,,,,,,,,,,,,,,,,,,
1107, worst years life finished contract tried cancel immediatly charged another month original cost offer first months reccomendd anyone ever coverage okay allot issues problem take atleast hours phone solve ,0,0,0,1,0,2,0,0,2,1,-1.1,Negative,15-Mar-18,Thursday,Mar-18,,,,,,,,,,,,,,,,,,,
1108, switched provider worst thing done now without broadband days customer service help whatsoever ,0,0,0,0,0,0,0,0,0,1,0,Neutral,15-Mar-18,Thursday,Mar-18,,,,,,,,,,,,,,,,,,,
