Sr.no.,Review_body,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,negative,positive,sent.val1,category_senti1,Date,Weekday,Month and Year,May-17,Jun-17,Jul-17,Aug-17,Sep-17,Oct-17,Nov-17,Dec-17,Jan-18,Feb-18,Mar-18,Apr-18,May-18,Jun-18,Jul-18,Aug-18,Sep-18,Oct-18,Nov-18
932, choose zero stars speaking company appalled service threaten leave hang expect someone call back least find better utterly stunned lack service b lack care annoyed lack service avoid like plague useless rubbish care less hit hurts removing custom ,2,2,2,4,0,2,3,1,9,1,-4.45,Negative,17-Oct-17,Tuesday,Oct-17,,,,,,,,,,,,,,,,,,,
933, sold insurance cover policy store along phone contract explicitly advertised sales adviser full cover including accidental damage premium £ pm made first accidental damage claim months contract hit hidden excess £ struggling see paying monthly premium policy supposedly full cover including accidental damage besides simply accessing insurance policy excess charge successful claims double cost monthly bill th cost rrp phone mention recently automatically subscribed bt sport deal sent spammylooking easymiss text message stipulating opt order leave subscription straightforward daylight robbery tantamount misselling recommend everyone steers clear s insurance policy looks elsewhereridiculous network ,3,4,2,2,2,3,3,8,7,8,-0.55,Negative,17-Oct-17,Tuesday,Oct-17,,,,,,,,,,,,,,,,,,,
934, service bad customer service horrible sales teams predators sell things regardless needs avoid ,2,0,2,3,0,1,0,0,3,1,-2,Negative,17-Oct-17,Tuesday,Oct-17,,,,,,,,,,,,,,,,,,,
935, literally worst company customer service literally care cusomters looking fill pockets withy company years stayed laziness finding another company recently broke phone broke phone using instead origakly htc broke pay insurance shell even called asking anything said broke crap old phone using knew close contract renewed called asking upgrade told go pound month contract wealthiest person world much considering really use data told called back rd november choose whatever bundle wanted little month even allow pretty much now without phone imagine give damn years show loyality know many people good deals amount time buyback guess certain cusomterstaking money else now ,4,5,2,2,4,2,4,6,5,5,0.55,Positive,17-Oct-17,Tuesday,Oct-17,,,,,,,,,,,,,,,,,,,
936, give star recommend everyone encounter go products actually decent price networks better value talking value often mislead hidden chargeshowever worst thing customer service absolutely incompetent general call customer service take least hour lucky glitch process recent example leaving phone locked network beginning month requested phone unlockedapparently request put agent never really dealt travel abroad tomorrow month now even use phone due somebodys incompetencytrust awful experience think admin became messed merged years back ,3,3,1,2,2,2,1,4,4,6,-0.45,Negative,17-Oct-17,Tuesday,Oct-17,,,,,,,,,,,,,,,,,,,
937, write long long list problems company keep short add stress life steer clear absolute garbage ,0,1,1,0,0,0,0,0,2,1,-1.5,Negative,15-Oct-17,Sunday,Oct-17,,,,,,,,,,,,,,,,,,,
938, asked give review based call made tried texting back text send ill make review insteadquestion rate call answer honestly feel disgusted rang three times ask simple question every time rang noise line barely hear technician first one seemed upset constantly asking repeat line went bad second one even bother answer phone put phone third tried understand beep kept going conversation interacted past seems worse score possible now go shop tomorrow solve issue service provide help desperate need help none provide thanks nothing ,3,3,2,3,1,4,1,2,7,3,-2.8,Negative,14-Oct-17,Saturday,Oct-17,,,,,,,,,,,,,,,,,,,
939, careful choosing broadband provider thought checked getting like like compared previous provider even contacted live chat team ordering service started week incredibly slow contacted told needed upgrade fibre website live chat team told wasn t available originally customer two days now need increase subscription call entrapment ,0,1,0,0,0,0,0,1,0,3,1.6,Positive,14-Oct-17,Saturday,Oct-17,,,,,,,,,,,,,,,,,,,
940, new iphone delivered sim card fit shocking now phone switched shocking shocking tell bloody hell ,2,0,2,2,0,2,0,0,2,0,-1.1,Negative,13-Oct-17,Friday,Oct-17,,,,,,,,,,,,,,,,,,,
941, never life worse experience company life hope never ignorant rude stuff wimbledon shop westfield london much say write book warn others choice worst decision ever ,0,2,1,2,1,1,2,2,3,2,-2.6,Negative,13-Oct-17,Friday,Oct-17,,,,,,,,,,,,,,,,,,,
942, major problems switched mobile provider created carphone warehouse staff customer services helpful went lot trouble got sorted live area poor signal ees wifi calling letting use mobile position house first time ever ,0,2,0,0,1,0,0,1,0,3,-0.35,Negative,12-Oct-17,Thursday,Oct-17,,,,,,,,,,,,,,,,,,,
943, far worst internet provider got portable wifi router never worked went store times even exchanged router still work going cancel contract soon ,0,1,0,0,0,1,0,0,1,2,-0.5,Negative,10-Oct-17,Tuesday,Oct-17,,,,,,,,,,,,,,,,,,,
944, utterly ridiculous company throughout time probably worst coverage provider contacted regarding issue said even though temperamental calls failing midphone call obviously include calls even connect seem signal offer refund compensation kind shocking service top today none calls connecting landlines definitely switching back vodafone contract simply worst network ever ,2,5,1,1,1,1,0,3,3,4,-1.15,Negative,10-Oct-17,Tuesday,Oct-17,,,,,,,,,,,,,,,,,,,
945, excellent service many years thinking changing another provider offering better deal matched deal helpful customer friendly hesitation upgrading phones phone another year thanks particular jo sorted everything patient ,0,3,0,1,4,0,1,5,1,6,4.4,Positive,10-Oct-17,Tuesday,Oct-17,,,,,,,,,,,,,,,,,,,
946, profitoriented company customeroriented inadequate knowledge sell poor staff training staff rude unhelpful inflexible long waits phone even staff put hold trying sort sign etc bureaucratic unefficient seeming inability address right unable speak someone account left due inflexible phone system etc unclear communication best avoided ,0,1,0,0,0,3,0,3,3,1,-3.7,Negative,09-Oct-17,Monday,Oct-17,,,,,,,,,,,,,,,,,,,
947, awful customer service advice received finsbury park store cost extra £ two months solution staff store advised incorrectly nothing rubbish signal terrible contract offers vodafone way ,2,1,3,2,0,2,0,2,3,5,-1.55,Negative,09-Oct-17,Monday,Oct-17,,,,,,,,,,,,,,,,,,,
948, several years really problems endless moaning reviews site surprise pay money supply mobile phone tariff hard switched id better deal see goes ,3,4,1,2,5,1,3,4,2,6,0.9,Positive,09-Oct-17,Monday,Oct-17,,,,,,,,,,,,,,,,,,,
949, completely sht ,0,0,0,0,0,0,0,0,0,1,0.4,Positive,08-Oct-17,Sunday,Oct-17,,,,,,,,,,,,,,,,,,,
950, upgraded smartphone default view big telecoms companies sour one pains praise thanks commitment determination customer service technical teams willingly warm heartglitches happen number transfer seamlessly old sim new one happen firm treated genuine consideration fixed complicated issue amazing attention needs circumstances happy customer slightly less cynical large telecoms firms now ,0,2,2,1,2,1,0,5,4,7,5.25,Positive,08-Oct-17,Sunday,Oct-17,,,,,,,,,,,,,,,,,,,
951, expensive good coverage stars ,0,1,0,0,1,0,1,1,0,1,0.5,Positive,07-Oct-17,Saturday,Oct-17,,,,,,,,,,,,,,,,,,,
952, worst company mobile industry join use unless like go hell issue use ,1,1,1,1,0,1,0,0,1,1,-0.55,Negative,07-Oct-17,Saturday,Oct-17,,,,,,,,,,,,,,,,,,,
953, go see amz oxford street store london helpful girlfriend sorting port apple iphone g samsung s g explained everything well patient great sense humour thoroughtly recommend services ,0,2,0,0,1,0,0,2,0,5,3.55,Positive,06-Oct-17,Friday,Oct-17,,,,,,,,,,,,,,,,,,,
954, atrocious customer treatment experience avoid costs bully company utmost ensure fulfil promises plan eg phone dies try fixing sending third party simultaneously making impossible find end plan agreed contract time expect keep paying stopped using phone never use told friends family cancel contracts soon possible ,2,3,1,2,0,2,1,2,5,3,-1.85,Negative,06-Oct-17,Friday,Oct-17,,,,,,,,,,,,,,,,,,,
955, worst network provider even deal even consider network home use phone home years called multiple time nothing let cancel contract also every time tried speak someone store told customer service need call someone instead going millions automated options phone years finally managed switch vodafone much better cancelled contract told never want anything now keep charging monthly fee went store ask charging customer told help need call number speak advisors line finally managed call call need type number customer anymore literally nothing now touch stop charging probably worst brand ever deal uk please dont make mistake avoid ,1,5,1,1,2,2,2,2,4,4,-1.85,Negative,05-Oct-17,Thursday,Oct-17,,,,,,,,,,,,,,,,,,,
956, phone operators lie stock availability deliveries pushed back notice customer communication terrible ,2,0,2,1,0,2,0,1,2,1,-1.25,Negative,05-Oct-17,Thursday,Oct-17,,,,,,,,,,,,,,,,,,,
957, catalogue disasters system messing bills sending random texts cut reason quoted one price charged another also made mistake complaining chief executive even executive customer relations team seemed snotty unconcerned illequipped deal nature complaint sign anything now part bt group enough said also know obliged pay poor service equipment signed contract literally mercy ,1,2,0,0,2,1,1,4,2,5,-3.25,Negative,04-Oct-17,Wednesday,Oct-17,,,,,,,,,,,,,,,,,,,
958, charge wifi calls abroad lie hide charges website don t mention text charge details arrive country destination avoid ,1,3,1,3,1,2,1,2,3,2,-1,Negative,04-Oct-17,Wednesday,Oct-17,,,,,,,,,,,,,,,,,,,
959, great customer service good deals calling upgrades happy help adding new plans provided good discounts went limit trips abroad credited accounts misunderstanding data roaming used countries happy leave vodaphone recommended friends made switch ,1,2,0,0,2,2,2,3,2,4,2.45,Positive,03-Oct-17,Tuesday,Oct-17,,,,,,,,,,,,,,,,,,,
960, ive ordered sim card week sign ordered another one still hasnt come week im angry ,1,0,1,0,0,0,0,0,1,0,-0.75,Negative,02-Oct-17,Monday,Oct-17,,,,,,,,,,,,,,,,,,,
961, shocking costumer skills lack communication stick words result ccj dodgy phone getting sorted suppose contact back next steps getting sorted heads ya arses cancel contracts go better services talk like trained jobworth staff know still custom shocking ,1,1,0,0,0,1,0,1,3,2,-0.15,Negative,02-Oct-17,Monday,Oct-17,,,,,,,,,,,,,,,,,,,
962, worst experience received day one promo samsung gear watch requested package denied carried contract need contract phone getting ripped bill sudden  m getting billed £ gig net unlimited calls every time  m trying cantact wait hour go slough store receive worst expirience tell stay away slough store  s worst place contract even sell deal realise  s sign worst salesman come across make false promises fulfill questioning go back words standing side store banner saying trust recently signed contract o receive fantastic deal also customer care service really look customers unlike  s brush also bet life ready nothing don t leaving another review keep trust pilot readers date expirience also video always walk shoulder cam even prove side story useless rude lies say upload youtube ,1,7,0,1,2,1,2,6,6,12,1.75,Positive,02-Oct-17,Monday,Oct-17,,,,,,,,,,,,,,,,,,,
963, bad amazone voucher promised arrive easily pass buck tried year least times including via phone sim ,1,1,1,2,0,1,1,1,2,2,0.35,Positive,02-Oct-17,Monday,Oct-17,,,,,,,,,,,,,,,,,,,
964, whilst travelling croatia experienced problem data bugged days called wait minutes music good finally got lovely lady called denisedenise helped change price plan pay excess amounts extra data also helped g even g phone whilst roamingdenise legend rewarded customer service person year honourable trophy need buy send irish officesthank denise love xxx ,0,7,1,2,7,3,4,6,3,10,4.45,Positive,01-Oct-17,Sunday,Oct-17,,,,,,,,,,,,,,,,,,,
965, terrible coverage terrible customer service  ve around two decades originally oneone tmobile now service notably taken nose dive prices aren t competitive additional benefits like o offer customers calls drop g signal often completely vanish trying use phones home impossible without wifi aren t sticks either live london ,1,1,2,1,0,2,1,1,3,3,2.1,Positive,01-Oct-17,Sunday,Oct-17,,,,,,,,,,,,,,,,,,,
966, poor service slow answer calls priced poor call quality ,0,1,0,0,0,0,0,1,1,0,-0.75,Negative,30-Sep-17,Saturday,Sep-17,,,,,,,,,,,,,,,,,,,
967, rate lower star purchased payg mobile broadband sim hours ago went use gee wifi mini box connect check online says sim invalid contact support tell research sim cancelled somehow fcking hours cancelled many others useless fcking company bullsht service apparently selling old sims re activated never use useless excuse company ,0,2,0,0,1,2,0,1,3,2,-1.6,Negative,30-Sep-17,Saturday,Sep-17,,,,,,,,,,,,,,,,,,,
968, mobile company doesnt answer phone ,0,1,0,0,0,0,0,0,0,0,0,Neutral,30-Sep-17,Saturday,Sep-17,,,,,,,,,,,,,,,,,,,
969, awful customer service rang free phone number twice charge times indian lady delayed much possible absolutely help asking pointless questions hung asked forceful tone puc code told speak manager hung sent free text survey send answers back every message failed shocking company advise everyone stay clear ,1,0,1,1,0,2,0,1,3,2,-2.5,Negative,30-Sep-17,Saturday,Sep-17,,,,,,,,,,,,,,,,,,,
970, company years loyalty screwed taking £ bank owed £ put arrears bank n caused cancel car insurance never ,1,0,0,0,0,1,0,2,3,1,-1.55,Negative,29-Sep-17,Friday,Sep-17,,,,,,,,,,,,,,,,,,,
971, speak highly enough service fault landline dead ringing customer service spoke helpful member staff checks found fault outside need enter property saying take days fix pm next morning tried phone working day friday call ask working chap called damien customer service ask recommend anyone give stars understatement earned opinion sky full stars pleased charles best ,0,0,0,0,3,1,0,3,2,8,1.6,Positive,29-Sep-17,Friday,Sep-17,,,,,,,,,,,,,,,,,,,
972, horrible company wait leave absolute nightmare company never gone much extra payments last years pack got unlimited phone calls unlimited texts gb data monthly payment £ never believed sneaking extra pounds direct debit payment terrible last months idea last bill £ mean seriously horrible stressful never please check bill mean every single day case even complain still pay extra bill ,3,4,2,5,1,4,1,4,10,4,-3.05,Negative,29-Sep-17,Friday,Sep-17,,,,,,,,,,,,,,,,,,,
973, worse service seen company ever appalling problems broadband months now slow cuts unexpectedly work properly tried calling mins waiting phone useless customer service representative address problem properly also tells going call next day update makes note diary call never happens course broadband still faulty getting billed every month service work properly guess finance department works well right top everything today received random call customer service representative mobile department asking everything ok phone broadband working properly phone act together moving houses soon change suppliers phone broadband absolutely dreadful service please avoid means ,1,3,2,6,1,3,2,2,7,5,-1.05,Negative,29-Sep-17,Friday,Sep-17,,,,,,,,,,,,,,,,,,,
974, soon away better ,0,0,0,0,0,0,0,0,0,0,0.8,Positive,28-Sep-17,Thursday,Sep-17,,,,,,,,,,,,,,,,,,,
975, several years problems sim packed went lancaster shop new sim assistant took ages said due upgrade samsung products wanted stick good deal previously gb mins unlimited texts £ month offer now talked getting new nokia samsung tablet total gb month £ following day phone played day took back lancaster find anything wrong said happy wanted revert back old package youth served nd visit less called liar previous package refused look screen told irrelevant long customer told talked anything decision whether sign contract told chap sold th phone worked long time showed new contract suddenly remembered chap worked day preston shop obnoxious cocky big headed youth thought clever winding disabled pensioner severe illnesses go stuff like said worked years tell name wears big black studs ears hope fall way used pay £ month including vat gb now £ month gb plus vat totally ripped conned ,2,9,2,2,6,5,5,5,8,12,-2.3,Negative,28-Sep-17,Thursday,Sep-17,,,,,,,,,,,,,,,,,,,
976, far worst phone company uk staff rude condescending idea customer service overcharged six months tried make fault shining example truly bad company ,1,1,1,1,1,2,0,0,3,2,-2.4,Negative,28-Sep-17,Thursday,Sep-17,,,,,,,,,,,,,,,,,,,
977, terrible wait leave months absolute nightmare company never gone much data since turned constantly running constant signal issues even london mean seriously charges ridic constantly sneaking extra quid bill every month ,1,2,1,3,0,2,1,3,5,3,-2.35,Negative,27-Sep-17,Wednesday,Sep-17,,,,,,,,,,,,,,,,,,,
978, really bad service collaborate stories even though last call notes right front everyone everywhere give someone else go worst ,1,0,1,1,0,1,0,0,1,0,-0.45,Negative,26-Sep-17,Tuesday,Sep-17,,,,,,,,,,,,,,,,,,,
979, truly awful dodgy sales team mother cold called sold plan need basis direct debit set incurred additional monthly charge year realise situation buy cheap smartphone change contract charged month fee pay phone oh course call charges try contact online next impossible go complaints fill details may back forget live help unless want talk sales upgradeoh network great either avoid like plague ,2,4,2,4,2,4,0,4,9,4,-3.4,Negative,25-Sep-17,Monday,Sep-17,,,,,,,,,,,,,,,,,,,
980, absolutely disgusting sold apple watch needed sim card watch work replace finally agreed cancel watch contract refused cancel sim days appalling company ever dealt theft opinion livid avoid like plague ,3,2,6,6,1,4,1,2,8,2,-3.85,Negative,25-Sep-17,Monday,Sep-17,,,,,,,,,,,,,,,,,,,
981, staff lazy want help change holder contract spent hours phone hang phone another hour another person everything ok bad service customer unprepared staff kind situation ,1,0,1,2,1,1,0,1,4,2,-2.25,Negative,24-Sep-17,Sunday,Sep-17,,,,,,,,,,,,,,,,,,,
982, partner phone rententions team sunderland speaking dylan absolutely lovely even chat used work industry lovely guy best us reason boyfriend went ahead credit company uaufef ,0,1,0,0,1,1,1,3,0,5,4.1,Positive,24-Sep-17,Sunday,Sep-17,,,,,,,,,,,,,,,,,,,
983, useless wanted change address iv moved house months trying website going round circles phoned finally got somewhere told address exist even simple thing like contract leaving good avoid like plague ,0,2,2,3,2,1,2,2,3,2,-0.1,Negative,24-Sep-17,Sunday,Sep-17,,,,,,,,,,,,,,,,,,,
984, pay go completely useless high priced packages customer support useless lie g coverage went back three network wow surprised way better jokers ,1,2,1,0,1,1,1,1,2,3,0.85,Positive,24-Sep-17,Sunday,Sep-17,,,,,,,,,,,,,,,,,,,
985, company absolute rubbish bought sim card phone put £ topup card internet month credited account however although stated credited phone credit phone calling week now time sorry problem please call back number moment £ credit weeks left company take money ,1,2,1,1,1,1,1,3,2,4,0.15,Positive,23-Sep-17,Saturday,Sep-17,,,,,,,,,,,,,,,,,,,
986, months bad internet connection worst comes helping try every trick book keep cost let leave without paying peanuts bloody disgrace need shutting ofcom soft rogue networks ,3,0,4,2,0,4,2,0,6,0,-3.15,Negative,22-Sep-17,Friday,Sep-17,,,,,,,,,,,,,,,,,,,
987, customer low internet speed rubbish offer nothing miserable excuses time contact avoidavoidavoid ,1,1,2,0,0,1,0,0,2,3,-1.75,Negative,22-Sep-17,Friday,Sep-17,,,,,,,,,,,,,,,,,,,
988, simply worst company ever misfortune deal contract lasted months dealings painful staff clearly sufficiently trained give inconsistent incorrect advice causing numerous phone calls even leaving painful gave notice end contract said give puc code give information phoned back code need unlock phone deliberately obstructive staff generally unhelpful uninterested advice go vodaphone o far better service reception network awful despite adverts saying great staff member eventually confirm live black spot area asked sell phones without explaining coverage poor area staff member said interested selling phones getting contract service afterwards priority says ,3,3,3,3,1,6,1,4,8,3,-2.3,Negative,21-Sep-17,Thursday,Sep-17,,,,,,,,,,,,,,,,,,,
989, internet connects ping fluctuate massively good quality internet abhorrent mess anything ,1,1,2,1,1,0,1,1,2,1,-0.5,Negative,21-Sep-17,Thursday,Sep-17,,,,,,,,,,,,,,,,,,,
990, previous review now cut sales staff told lies direct debit active led payments going leaving behind payments pay two bills one month left pocket dd cancelled billing date remained bill came start month paid end month asked change billing date tried charging two bills one month yet refused accept told paid pay bill even though knew expect bill still cut half way month told moved house putting pay go sim never another penny customer years binned rather try con paying two bills right billing date viewing long standing customer spent lot money years money become number care less treating like valued customer try rip every opportunity amazed still operating regulators knew treated customers like closed board directors thrown jail avoid like plague value credit rating keep safe convicts chew credit rating pieces ,2,7,1,5,3,4,2,5,6,8,1.65,Positive,21-Sep-17,Thursday,Sep-17,,,,,,,,,,,,,,,,,,,
991, worst phone company possibly tangled tablet contact two phone contracts two home phone contracts still treated badly canceled accounts moved happier fraudulently charged £ tried convince pay refused knew using phone month travelling shang hai told calling number asked number read number back asked realised charging calling impossible refunded money internet engineer didnt show booked cancellation email phone call asked said sent letter cancelling appointment course never arrived another lie one decent customer service advisor agreed organise home move great phone course didnt actually organise home move took day leave wait engineer reason spout load rubbish best g etc etc etc havent noticed difference since changing sky much better job providing internetees staff rude care jobs company owners dont care either think beyond customer service reviews speak beaten another company cares customers sooner later cant wait day also mention close friends equal amounts customer service trouble also left within last year fire catching ,2,6,2,1,3,5,2,7,8,10,0.25,Positive,21-Sep-17,Thursday,Sep-17,,,,,,,,,,,,,,,,,,,
992, really really really poor coverageunable receive make phone calls london coverage london else last sets latest samsung models surely phone makereally disappointed ,1,1,1,0,0,1,0,1,2,0,-1.5,Negative,21-Sep-17,Thursday,Sep-17,,,,,,,,,,,,,,,,,,,
993, experience bad point bringing signal worse network ever recommend net work ,1,1,1,2,0,2,0,1,2,1,-0.75,Negative,21-Sep-17,Thursday,Sep-17,,,,,,,,,,,,,,,,,,,
994, best company ten years customer service helpful ,0,0,0,0,1,0,0,1,0,2,1.25,Positive,20-Sep-17,Wednesday,Sep-17,,,,,,,,,,,,,,,,,,,
995, ordered new note last saturday time spent phone order processed successfully paid upfront costs unfortunately unable deliver work address meaning take time work delivery dpd sent link track delivery tuesday came left work andraced home across london minute drive find deliveries front hurrah made time one delivery go tacking page said requested return consigner van failed arrive called dpd see going arrange college tin depot work possibly told ian taylor milton keynes requested dpd send device back called fairly miffed wasted hour half going home device working hours asked usual security questions unable remembe last model phone ordered years previously like phone swapped another model pretty quickly made fail security process asked call back called back work told visit store id well nearest store shuts pm even home feeling even miffed talk initial reply via facebook messenger now ignored left knowing happened order phone wasted hours already now want take time visit policy require visit identification terrible customer service took money failed deliver notice given easily store delivery says way back eei might go back current contract due expire soon ,4,8,3,2,4,4,2,7,6,14,2.9,Positive,20-Sep-17,Wednesday,Sep-17,,,,,,,,,,,,,,,,,,,
996, mis sold sept now say recording available honour agreed ,0,0,0,0,0,0,0,1,0,1,1.3,Positive,18-Sep-17,Monday,Sep-17,,,,,,,,,,,,,,,,,,,
997, great coverage got fantastic deal customer service helpful needed contact app everything need ,0,1,0,0,2,0,1,2,0,4,2.65,Positive,18-Sep-17,Monday,Sep-17,,,,,,,,,,,,,,,,,,,
998, years contract finished unlock phone new sim cough change think bit reasonable considering payed phone months ago ,0,0,1,1,0,0,0,0,1,0,0.5,Positive,18-Sep-17,Monday,Sep-17,,,,,,,,,,,,,,,,,,,
999, customer due upgrade instead black mark credit file chance upgrade ne contract false information given set payment plan false pretences yet say control false advice staff give also telephoned offered upgrade phone arrive told fraud even though phoned ,1,2,0,0,0,1,1,2,3,3,-0.65,Negative,16-Sep-17,Saturday,Sep-17,,,,,,,,,,,,,,,,,,,
1000, biggest rip merchants market continuing take payments bank account even contract finished small print give days notice longer require service even discover conned ring cancel phone find security protocols stop cancelling phone recommend one uses company ,0,0,0,0,0,1,0,3,2,1,-1.3,Negative,15-Sep-17,Friday,Sep-17,,,,,,,,,,,,,,,,,,,
1001, extra charges bounce mobi using dongle type bounce mobi google lots people complaining bouce mobi games using phonesdongles provider think hacked scam part changes £ bounce mobi however sent text message informing dongles receive text messages illegal change someones account inform charge therefore changing mobile broadband yellow box accounts illegal allow wrong dongles yellow boxes charge facility disabled default ,1,1,2,4,0,3,0,3,4,1,-3.95,Negative,14-Sep-17,Thursday,Sep-17,,,,,,,,,,,,,,,,,,,
1002, ve since moved rural area supplier coverage find upgrades bit pricey buy direct coverage better networks tried ,0,0,0,0,0,0,0,0,0,0,0.55,Positive,14-Sep-17,Thursday,Sep-17,,,,,,,,,,,,,,,,,,,
1003, four years now always fraudulent bills contractsmake sure check bill every month always change tariffs prices without knowledge customers wish another service area ,1,0,1,1,0,0,0,0,1,1,0.65,Positive,14-Sep-17,Thursday,Sep-17,,,,,,,,,,,,,,,,,,,
1004, inept dreadful go called customer service sort issue promised call back tech team seemingly deemed issue worthy time one bothered contact contact direct technical chat always busy ,2,2,2,1,0,1,0,2,2,3,-0.1,Negative,14-Sep-17,Thursday,Sep-17,,,,,,,,,,,,,,,,,,,
1005, nobody knows keep hold ages passing another department idea repeat ,0,0,0,0,0,0,0,0,0,0,0,Neutral,13-Sep-17,Wednesday,Sep-17,,,,,,,,,,,,,,,,,,,
1006, mislead contract refuse correct mistake take annual upgrade plan tell either keep phone upgrade new one tell come year contract newly upgraded phone one year incorrect ,1,1,0,1,0,1,0,1,4,0,-0.55,Negative,13-Sep-17,Wednesday,Sep-17,,,,,,,,,,,,,,,,,,,
1007, reception rarely circle showing think lived middle nowhere mile m rubbish network rubbish service ,0,1,1,0,0,0,0,0,1,0,-0.75,Negative,12-Sep-17,Tuesday,Sep-17,,,,,,,,,,,,,,,,,,,
1008, great service got unlimited minutes texts gb date month brand new phone far problems customer service ,0,0,0,0,0,0,0,0,0,2,1.3,Positive,12-Sep-17,Tuesday,Sep-17,,,,,,,,,,,,,,,,,,,
1009, kept ringing texting insisting upgraded tmobile pay go plan pay monthly plan guy phone decided upgrade insistent plan right one refused outline terms conditions clearly whenever asked kept pushing upgrade even though ready thus resulted getting bill afford also found deal offering half price elsewhere even better deal offered £ less another network provider now stuck pay go phone sort stupid cancellation insisting need pay fee even though within days signing going back anytime soon even loyal customer tmobile ,1,5,0,1,4,1,2,5,3,6,3.1,Positive,12-Sep-17,Tuesday,Sep-17,,,,,,,,,,,,,,,,,,,
1010, awful drops service terrible customer service move tmobile lost password rd party access left phone usechangeleave ended compensation leaving avoid ,2,0,2,3,0,3,0,0,4,1,-2.75,Negative,12-Sep-17,Tuesday,Sep-17,,,,,,,,,,,,,,,,,,,
1011, bought portable broadband modem amazon together sim credit ran tried renew website called support number websites seems like always useless bunch scumbags appalling way business ,0,0,1,1,0,0,0,1,2,2,0.15,Positive,11-Sep-17,Monday,Sep-17,,,,,,,,,,,,,,,,,,,
1012, worst customer service remember recieving ,0,0,0,0,0,0,0,0,0,1,-0.5,Negative,11-Sep-17,Monday,Sep-17,,,,,,,,,,,,,,,,,,,
1013, bad expected cope network loss almost daily worst ever ,2,3,1,2,0,2,0,0,2,0,-2,Negative,10-Sep-17,Sunday,Sep-17,,,,,,,,,,,,,,,,,,,
1014, frankly massively irritated nothing problems network last months business phone embarrassing clients struggle hold unless form wifi clients even online even internet account crap furious need new handset now looks like go store deal despite fact insurance soon contract done ,2,3,2,1,1,1,1,3,4,2,-2.7,Negative,10-Sep-17,Sunday,Sep-17,,,,,,,,,,,,,,,,,,,
1015, appalling company abysmal service avoid costs ,0,0,1,2,0,1,0,0,3,0,-1.75,Negative,10-Sep-17,Sunday,Sep-17,,,,,,,,,,,,,,,,,,,
1016, sales person rip deal watch tell lies ext ext need pop back k later grade contract unless pay £ despite put wrong guy contract now change made offer insult said e e work dads address bottom garden refund deal go else ,1,3,1,2,3,2,3,2,4,4,-1.1,Negative,10-Sep-17,Sunday,Sep-17,,,,,,,,,,,,,,,,,,,
1017, absolutely sick always passing apple phone sort problems money money prices getting beyond ,1,1,1,0,1,1,1,1,1,1,-0.65,Negative,08-Sep-17,Friday,Sep-17,,,,,,,,,,,,,,,,,,,
1018, business customer years went upgrade got directed rd party company via website waited weeks phone told complete upgrade even though told phone day phone delivery called basically told wrong website pay considerably upgrade horrendous service attitude ,0,2,0,0,1,0,0,1,1,3,-0.75,Negative,08-Sep-17,Friday,Sep-17,,,,,,,,,,,,,,,,,,,
1019, went buy new phone old one broken got tricked signing monthly contract first bill arrived charged written contract tried cancel contract refuse anything part problem may bought bt now trying bring service levels appalling level useless btavoid bt phone equivalent customerhating ryanair ba awful beyond description ,2,0,2,4,0,4,0,1,7,1,-4.8,Negative,07-Sep-17,Thursday,Sep-17,,,,,,,,,,,,,,,,,,,
1020, although heard s coverage fabulous personally found case many times group people various parts country able internet ,0,0,0,1,1,1,0,1,1,1,1.1,Positive,07-Sep-17,Thursday,Sep-17,,,,,,,,,,,,,,,,,,,
1021, happy year contracts never another mobile ever cheap compared providers network awful like buying car continuous fault even call receive calls unless home wifi majority time disgusting excuse saying guarantee coverage years now fufuudfufuu fufueufufuubafufuu ,2,5,2,2,2,2,0,4,6,3,-1.25,Negative,05-Sep-17,Tuesday,Sep-17,,,,,,,,,,,,,,,,,,,
1022, cant wait contact end total rip friends agree ring time tell put cap data yet every month goes warning paying £ bills last months loved orange years now leave customer service ,0,3,0,1,0,1,1,1,2,3,0.15,Positive,04-Sep-17,Monday,Sep-17,,,,,,,,,,,,,,,,,,,
1023, regretting selected broadband provider service month ago ok since broadband connection extremely unreliable ongoing connection issues apparently issue related faulty line despite promise customer service agent investigate back days heard nothing days counting now tried customer service line multiple times today surprise surprise human really rather spend weekend things debited account another monthly fee nothing wrong part system technical issues take time resolve understand poor customer service inexcusable ,2,2,1,1,2,2,1,5,6,4,-1.7,Negative,03-Sep-17,Sunday,Sep-17,,,,,,,,,,,,,,,,,,,
1024, unimpressed terrible signal reception ,1,0,1,1,0,1,0,0,2,0,-1.25,Negative,01-Sep-17,Friday,Sep-17,,,,,,,,,,,,,,,,,,,
1025, verry bad ,1,0,1,1,0,1,0,0,1,0,-0.75,Negative,01-Sep-17,Friday,Sep-17,,,,,,,,,,,,,,,,,,,
1026, worst excuse customer service policies set charge much possible without giving features service return wanted leave told final days charged double leaving joined discounted offer leave discounts automatically removed day notice period charged doublealso sons sim plan mandatory day notice delay end migrating number pac code required additional notice period equated additional day charge even though longer using service needed iphone handsets unlocked followed instructions website explained unlock handset additional handsets £ rang request unlock instructed told charged £ anyway quoted exactly website told looking wrong part website trying ring speak someone yesterday hold minutes never got gave put ,1,2,1,1,0,2,1,1,4,4,-2.65,Negative,01-Sep-17,Friday,Sep-17,,,,,,,,,,,,,,,,,,,
